timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-10-22 03:01:00,25214.5,VALLE,down,minor,,,,0,,0
2025-10-22 04:28:00,25282.25,PICO,up,minor,5220.0,67.75,780.0,0,0.0,0
2025-10-22 05:35:00,25244.0,VALLE,down,minor,4020.0,38.25,1980.0,0,0.0,0
2025-10-22 06:20:00,25333.0,PICO,up,minor,2700.0,89.0,3300.0,0,0.0,0
2025-10-22 08:00:00,25294.0,VALLE,down,minor,6000.0,39.0,0.0,0,0.0,0
2025-10-22 08:47:00,25338.25,PICO,up,minor,2820.0,44.25,3180.0,0,0.0,0
2025-10-22 09:16:00,25270.0,VALLE,down,minor,1740.0,68.25,4260.0,0,0.0,0
2025-10-22 09:40:00,25306.25,PICO,up,minor,1440.0,36.25,4560.0,0,0.0,0
2025-10-22 11:18:00,25231.5,VALLE,down,minor,5880.0,74.75,120.0,0,0.0,0
2025-10-22 12:44:00,25305.5,PICO,up,minor,5160.0,74.0,840.0,0,0.0,0
2025-10-22 13:10:00,25227.5,VALLE,down,minor,1560.0,78.0,4440.0,0,0.0,0
2025-10-22 13:24:00,25261.0,PICO,up,minor,840.0,33.5,5160.0,1,1.0,0
2025-10-22 13:48:00,25206.5,VALLE,down,minor,1440.0,54.5,4560.0,0,1.0,0
2025-10-22 14:01:00,25252.25,PICO,up,minor,780.0,45.75,5220.0,1,1.0,0
2025-10-22 14:01:00,25218.25,VALLE,down,minor,0.0,34.0,6000.0,1,2.0,1
2025-10-22 15:18:00,25278.5,PICO,up,minor,4620.0,60.25,1380.0,0,1.0,0
2025-10-22 15:33:00,25193.25,VALLE,down,minor,900.0,85.25,5100.0,1,1.0,0
2025-10-22 15:33:00,25225.0,PICO,up,minor,0.0,31.75,6000.0,1,2.0,1
2025-10-22 15:35:00,25172.25,VALLE,down,minor,120.0,52.75,5880.0,1,2.0,1
2025-10-22 15:39:00,25226.5,PICO,up,minor,240.0,54.25,5760.0,1,2.0,1
2025-10-22 15:39:00,25200.0,VALLE,down,minor,0.0,26.5,6000.0,1,2.0,1
2025-10-22 15:44:00,25264.5,PICO,up,minor,300.0,64.5,5700.0,1,2.0,1
2025-10-22 15:48:00,25236.25,VALLE,down,minor,240.0,28.25,5760.0,1,2.0,1
2025-10-22 15:54:00,25289.25,PICO,up,minor,360.0,53.0,5640.0,1,2.0,1
2025-10-22 15:59:00,25251.0,VALLE,down,minor,300.0,38.25,5700.0,1,2.0,1
2025-10-22 16:01:00,25280.75,PICO,up,minor,120.0,29.75,5880.0,1,2.0,1
2025-10-22 16:05:00,25242.5,VALLE,down,minor,240.0,38.25,5760.0,1,2.0,1
2025-10-22 16:09:00,25269.5,PICO,up,minor,240.0,27.0,5760.0,1,2.0,1
2025-10-22 16:15:00,25190.0,VALLE,down,minor,360.0,79.5,5640.0,1,2.0,1
2025-10-22 16:19:00,25245.0,PICO,up,minor,240.0,55.0,5760.0,1,2.0,1
2025-10-22 16:26:00,25175.75,VALLE,down,minor,420.0,69.25,5580.0,1,2.0,1
2025-10-22 16:26:00,25203.0,PICO,up,minor,0.0,27.25,6000.0,1,2.0,1
2025-10-22 16:30:00,25102.25,VALLE,down,minor,240.0,100.75,5760.0,1,2.0,1
2025-10-22 16:30:00,25142.25,PICO,up,minor,0.0,40.0,6000.0,1,2.0,1
2025-10-22 16:32:00,25088.75,VALLE,down,minor,120.0,53.5,5880.0,1,2.0,1
2025-10-22 16:33:00,25129.25,PICO,up,minor,60.0,40.5,5940.0,1,2.0,1
2025-10-22 16:35:00,25086.75,VALLE,down,minor,120.0,42.5,5880.0,1,2.0,1
2025-10-22 16:36:00,25131.25,PICO,up,minor,60.0,44.5,5940.0,1,2.0,1
2025-10-22 16:39:00,25090.5,VALLE,down,minor,180.0,40.75,5820.0,1,2.0,1
2025-10-22 16:40:00,25118.75,PICO,up,minor,60.0,28.25,5940.0,1,2.0,1
2025-10-22 16:40:00,25085.0,VALLE,down,minor,0.0,33.75,6000.0,1,2.0,1
2025-10-22 16:41:00,25115.0,PICO,up,minor,60.0,30.0,5940.0,1,2.0,1
2025-10-22 16:45:00,25067.25,VALLE,down,minor,240.0,47.75,5760.0,1,2.0,1
2025-10-22 16:45:00,25096.75,PICO,up,minor,0.0,29.5,6000.0,1,2.0,1
2025-10-22 16:46:00,25050.5,VALLE,down,minor,60.0,46.25,5940.0,1,2.0,1
2025-10-22 16:48:00,25095.5,PICO,up,minor,120.0,45.0,5880.0,1,2.0,1
2025-10-22 16:48:00,25059.75,VALLE,down,minor,0.0,35.75,6000.0,1,2.0,1
2025-10-22 16:53:00,25139.0,PICO,up,minor,300.0,79.25,5700.0,1,2.0,1
2025-10-22 16:55:00,25111.75,VALLE,down,minor,120.0,27.25,5880.0,1,2.0,1
2025-10-22 17:01:00,25192.25,PICO,up,minor,360.0,80.5,5640.0,1,2.0,1
2025-10-22 17:12:00,25120.75,VALLE,down,minor,660.0,71.5,5340.0,1,2.0,1
2025-10-22 17:12:00,25149.5,PICO,up,minor,0.0,28.75,6000.0,1,2.0,1
2025-10-22 17:13:00,25122.25,VALLE,down,minor,60.0,27.25,5940.0,1,2.0,1
2025-10-22 17:15:00,25154.25,PICO,up,minor,120.0,32.0,5880.0,1,2.0,1
2025-10-22 17:21:00,25078.75,VALLE,down,minor,360.0,75.5,5640.0,1,2.0,1
2025-10-22 17:21:00,25109.25,PICO,up,minor,0.0,30.5,6000.0,1,2.0,1
2025-10-22 17:23:00,25030.25,VALLE,down,minor,120.0,79.0,5880.0,1,2.0,1
2025-10-22 17:23:00,25063.0,PICO,up,minor,0.0,32.75,6000.0,1,2.0,1
2025-10-22 17:24:00,25027.75,VALLE,down,minor,60.0,35.25,5940.0,1,2.0,1
