timestamp,price,type,direction,tag
2025-12-10 02:10:00,25639.75,VALLE,down,major
2025-12-10 09:10:00,25745.5,PICO,up,major
2025-12-10 11:30:00,25617.0,VALLE,down,major
2025-12-10 12:00:00,25691.5,PICO,up,major
2025-12-10 13:40:00,25628.0,VALLE,down,major
2025-12-10 14:30:00,25715.5,PICO,up,major
2025-12-10 15:36:00,25567.75,VALLE,down,major
2025-12-10 15:47:00,25671.0,PICO,up,major
2025-12-10 15:56:00,25589.0,VALLE,down,major
2025-12-10 16:22:00,25656.5,PICO,up,major
2025-12-10 16:40:00,25565.0,VALLE,down,major
2025-12-10 16:49:00,25626.25,PICO,up,major
2025-12-10 17:03:00,25530.0,VALLE,down,major
2025-12-10 18:56:00,25680.25,PICO,up,major
2025-12-10 19:30:00,25595.5,VALLE,down,major
2025-12-10 20:00:00,25720.25,PICO,up,major
2025-12-10 20:03:00,25636.5,VALLE,down,major
2025-12-10 20:10:00,25738.25,PICO,up,major
2025-12-10 20:28:00,25628.0,VALLE,down,major
2025-12-10 20:36:00,25778.25,PICO,up,major
2025-12-10 20:37:00,25697.75,VALLE,down,major
2025-12-10 20:39:00,25750.25,PICO,up,major
2025-12-10 20:42:00,25614.5,VALLE,down,major
2025-12-10 20:45:00,25717.75,PICO,up,major
2025-12-10 20:45:00,25665.0,VALLE,down,major
2025-12-10 21:20:00,25865.5,PICO,up,major
