timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-11-04 01:29:00,25981.25,VALLE,down,minor,,,,0,,0
2025-11-04 01:52:00,26018.5,PICO,up,minor,1380.0,37.25,7560.0,1,1.0,0
2025-11-04 02:05:00,25991.75,VALLE,down,minor,780.0,26.75,8160.0,1,2.0,1
2025-11-04 02:25:00,26031.0,PICO,up,minor,1200.0,39.25,7740.0,1,2.0,1
2025-11-04 02:53:00,25988.75,VALLE,down,minor,1680.0,42.25,7260.0,1,2.0,1
2025-11-04 02:57:00,26019.25,PICO,up,minor,240.0,30.5,8700.0,1,2.0,1
2025-11-04 04:00:00,25938.0,VALLE,down,minor,3780.0,81.25,5160.0,1,2.0,1
2025-11-04 04:11:00,25975.75,PICO,up,minor,660.0,37.75,8280.0,1,2.0,1
2025-11-04 06:40:00,25848.25,VALLE,down,minor,8940.0,127.5,0.0,0,1.0,0
2025-11-04 06:40:00,25876.25,PICO,up,minor,0.0,28.0,8940.0,1,1.0,0
2025-11-04 07:08:00,25763.0,VALLE,down,minor,1680.0,113.25,7260.0,1,2.0,1
2025-11-04 07:08:00,25800.0,PICO,up,minor,0.0,37.0,8940.0,1,2.0,1
2025-11-04 07:12:00,25752.75,VALLE,down,minor,240.0,47.25,8700.0,1,2.0,1
2025-11-04 07:18:00,25799.0,PICO,up,minor,360.0,46.25,8580.0,1,2.0,1
2025-11-04 07:30:00,25742.0,VALLE,down,minor,720.0,57.0,8220.0,1,2.0,1
2025-11-04 07:35:00,25784.75,PICO,up,minor,300.0,42.75,8640.0,1,2.0,1
2025-11-04 07:40:00,25750.0,VALLE,down,minor,300.0,34.75,8640.0,1,2.0,1
2025-11-04 07:52:00,25799.5,PICO,up,minor,720.0,49.5,8220.0,1,2.0,1
2025-11-04 08:10:00,25735.5,VALLE,down,minor,1080.0,64.0,7860.0,1,2.0,1
2025-11-04 08:37:00,25801.5,PICO,up,minor,1620.0,66.0,7320.0,1,2.0,1
2025-11-04 08:43:00,25763.25,VALLE,down,minor,360.0,38.25,8580.0,1,2.0,1
2025-11-04 08:53:00,25801.5,PICO,up,minor,600.0,38.25,8340.0,1,2.0,1
2025-11-04 09:15:00,25729.75,VALLE,down,minor,1320.0,71.75,7620.0,1,2.0,1
2025-11-04 09:41:00,25791.0,PICO,up,minor,1560.0,61.25,7380.0,1,2.0,1
2025-11-04 09:55:00,25755.0,VALLE,down,minor,840.0,36.0,8100.0,1,2.0,1
2025-11-04 10:02:00,25789.5,PICO,up,minor,420.0,34.5,8520.0,1,2.0,1
2025-11-04 10:09:00,25727.75,VALLE,down,minor,420.0,61.75,8520.0,1,2.0,1
2025-11-04 10:12:00,25772.25,PICO,up,minor,180.0,44.5,8760.0,1,2.0,1
2025-11-04 10:23:00,25721.0,VALLE,down,minor,660.0,51.25,8280.0,1,2.0,1
2025-11-04 10:31:00,25751.5,PICO,up,minor,480.0,30.5,8460.0,1,2.0,1
2025-11-04 10:37:00,25711.0,VALLE,down,minor,360.0,40.5,8580.0,1,2.0,1
2025-11-04 10:41:00,25752.25,PICO,up,minor,240.0,41.25,8700.0,1,2.0,1
2025-11-04 11:05:00,25645.0,VALLE,down,minor,1440.0,107.25,7500.0,1,2.0,1
2025-11-04 12:32:00,25792.5,PICO,up,minor,5220.0,147.5,3720.0,0,1.0,0
2025-11-04 13:12:00,25725.0,VALLE,down,minor,2400.0,67.5,6540.0,1,1.0,0
2025-11-04 13:33:00,25790.75,PICO,up,minor,1260.0,65.75,7680.0,1,2.0,1
2025-11-04 13:46:00,25746.75,VALLE,down,minor,780.0,44.0,8160.0,1,2.0,1
2025-11-04 13:54:00,25776.0,PICO,up,minor,480.0,29.25,8460.0,1,2.0,1
2025-11-04 14:39:00,25684.5,VALLE,down,minor,2700.0,91.5,6240.0,1,2.0,1
2025-11-04 14:54:00,25735.25,PICO,up,minor,900.0,50.75,8040.0,1,2.0,1
2025-11-04 15:03:00,25684.0,VALLE,down,minor,540.0,51.25,8400.0,1,2.0,1
2025-11-04 15:19:00,25751.5,PICO,up,minor,960.0,67.5,7980.0,1,2.0,1
2025-11-04 15:30:00,25705.5,VALLE,down,minor,660.0,46.0,8280.0,1,2.0,1
2025-11-04 15:31:00,25756.5,PICO,up,minor,60.0,51.0,8880.0,1,2.0,1
2025-11-04 15:33:00,25672.0,VALLE,down,minor,120.0,84.5,8820.0,1,2.0,1
2025-11-04 15:33:00,25718.25,PICO,up,minor,0.0,46.25,8940.0,1,2.0,1
2025-11-04 15:34:00,25663.0,VALLE,down,minor,60.0,55.25,8880.0,1,2.0,1
2025-11-04 15:36:00,25724.0,PICO,up,minor,120.0,61.0,8820.0,1,2.0,1
2025-11-04 15:36:00,25668.5,VALLE,down,minor,0.0,55.5,8940.0,1,2.0,1
2025-11-04 15:37:00,25722.0,PICO,up,minor,60.0,53.5,8880.0,1,2.0,1
2025-11-04 15:38:00,25676.0,VALLE,down,minor,60.0,46.0,8880.0,1,2.0,1
2025-11-04 15:40:00,25724.75,PICO,up,minor,120.0,48.75,8820.0,1,2.0,1
2025-11-04 15:40:00,25680.0,VALLE,down,minor,0.0,44.75,8940.0,1,2.0,1
2025-11-04 15:44:00,25782.25,PICO,up,minor,240.0,102.25,8700.0,1,2.0,1
2025-11-04 15:44:00,25751.0,VALLE,down,minor,0.0,31.25,8940.0,1,2.0,1
2025-11-04 15:45:00,25779.5,PICO,up,minor,60.0,28.5,8880.0,1,2.0,1
2025-11-04 15:47:00,25735.25,VALLE,down,minor,120.0,44.25,8820.0,1,2.0,1
2025-11-04 15:48:00,25780.0,PICO,up,minor,60.0,44.75,8880.0,1,2.0,1
2025-11-04 15:48:00,25738.25,VALLE,down,minor,0.0,41.75,8940.0,1,2.0,1
2025-11-04 15:50:00,25796.5,PICO,up,minor,120.0,58.25,8820.0,1,2.0,1
2025-11-04 15:50:00,25766.5,VALLE,down,minor,0.0,30.0,8940.0,1,2.0,1
2025-11-04 15:54:00,25855.75,PICO,up,minor,240.0,89.25,8700.0,1,2.0,1
2025-11-04 15:54:00,25829.0,VALLE,down,minor,0.0,26.75,8940.0,1,2.0,1
2025-11-04 16:02:00,25885.75,PICO,up,minor,480.0,56.75,8460.0,1,2.0,1
2025-11-04 16:08:00,25837.0,VALLE,down,minor,360.0,48.75,8580.0,1,2.0,1
2025-11-04 16:08:00,25866.5,PICO,up,minor,0.0,29.5,8940.0,1,2.0,1
2025-11-04 16:10:00,25827.5,VALLE,down,minor,120.0,39.0,8820.0,1,2.0,1
2025-11-04 16:19:00,25879.25,PICO,up,minor,540.0,51.75,8400.0,1,2.0,1
2025-11-04 16:19:00,25848.5,VALLE,down,minor,0.0,30.75,8940.0,1,2.0,1
2025-11-04 16:26:00,25893.5,PICO,up,minor,420.0,45.0,8520.0,1,2.0,1
2025-11-04 16:34:00,25843.0,VALLE,down,minor,480.0,50.5,8460.0,1,2.0,1
2025-11-04 16:41:00,25890.25,PICO,up,minor,420.0,47.25,8520.0,1,2.0,1
2025-11-04 16:57:00,25763.75,VALLE,down,minor,960.0,126.5,7980.0,1,2.0,1
2025-11-04 17:00:00,25819.5,PICO,up,minor,180.0,55.75,8760.0,1,2.0,1
2025-11-04 17:00:00,25786.5,VALLE,down,minor,0.0,33.0,8940.0,1,2.0,1
2025-11-04 17:02:00,25822.75,PICO,up,minor,120.0,36.25,8820.0,1,2.0,1
2025-11-04 17:11:00,25758.75,VALLE,down,minor,540.0,64.0,8400.0,1,2.0,1
2025-11-04 17:17:00,25789.5,PICO,up,minor,360.0,30.75,8580.0,1,2.0,1
2025-11-04 17:26:00,25738.25,VALLE,down,minor,540.0,51.25,8400.0,1,2.0,1
2025-11-04 17:31:00,25781.0,PICO,up,minor,300.0,42.75,8640.0,1,2.0,1
2025-11-04 17:33:00,25752.0,VALLE,down,minor,120.0,29.0,8820.0,1,2.0,1
2025-11-04 17:39:00,25795.0,PICO,up,minor,360.0,43.0,8580.0,1,2.0,1
2025-11-04 17:41:00,25755.75,VALLE,down,minor,120.0,39.25,8820.0,1,2.0,1
2025-11-04 17:44:00,25796.5,PICO,up,minor,180.0,40.75,8760.0,1,2.0,1
2025-11-04 17:51:00,25731.75,VALLE,down,minor,420.0,64.75,8520.0,1,2.0,1
2025-11-04 17:55:00,25767.75,PICO,up,minor,240.0,36.0,8700.0,1,2.0,1
2025-11-04 17:57:00,25723.25,VALLE,down,minor,120.0,44.5,8820.0,1,2.0,1
2025-11-04 17:59:00,25757.75,PICO,up,minor,120.0,34.5,8820.0,1,2.0,1
2025-11-04 18:19:00,25654.0,VALLE,down,minor,1200.0,103.75,7740.0,1,2.0,1
2025-11-04 18:19:00,25688.75,PICO,up,minor,0.0,34.75,8940.0,1,2.0,1
2025-11-04 18:20:00,25642.25,VALLE,down,minor,60.0,46.5,8880.0,1,2.0,1
2025-11-04 18:27:00,25733.75,PICO,up,minor,420.0,91.5,8520.0,1,2.0,1
2025-11-04 18:42:00,25661.75,VALLE,down,minor,900.0,72.0,8040.0,1,2.0,1
2025-11-04 18:50:00,25728.25,PICO,up,minor,480.0,66.5,8460.0,1,2.0,1
2025-11-04 19:11:00,25640.5,VALLE,down,minor,1260.0,87.75,7680.0,1,2.0,1
2025-11-04 19:15:00,25670.0,PICO,up,minor,240.0,29.5,8700.0,1,2.0,1
2025-11-04 19:20:00,25618.25,VALLE,down,minor,300.0,51.75,8640.0,1,2.0,1
2025-11-04 19:23:00,25665.5,PICO,up,minor,180.0,47.25,8760.0,1,2.0,1
2025-11-04 19:27:00,25609.0,VALLE,down,minor,240.0,56.5,8700.0,1,2.0,1
2025-11-04 19:32:00,25648.0,PICO,up,minor,300.0,39.0,8640.0,1,2.0,1
2025-11-04 19:40:00,25601.75,VALLE,down,minor,480.0,46.25,8460.0,1,2.0,1
2025-11-04 19:46:00,25658.5,PICO,up,minor,360.0,56.75,8580.0,1,2.0,1
2025-11-04 19:49:00,25629.25,VALLE,down,minor,180.0,29.25,8760.0,1,2.0,1
2025-11-04 19:52:00,25679.5,PICO,up,minor,180.0,50.25,8760.0,1,2.0,1
2025-11-04 19:52:00,25652.75,VALLE,down,minor,0.0,26.75,8940.0,1,2.0,1
2025-11-04 19:54:00,25684.5,PICO,up,minor,120.0,31.75,8820.0,1,2.0,1
2025-11-04 19:56:00,25653.0,VALLE,down,minor,120.0,31.5,8820.0,1,2.0,1
2025-11-04 20:02:00,25688.25,PICO,up,minor,360.0,35.25,8580.0,1,2.0,1
2025-11-04 20:09:00,25639.75,VALLE,down,minor,420.0,48.5,8520.0,1,2.0,1
2025-11-04 20:12:00,25667.75,PICO,up,minor,180.0,28.0,8760.0,1,2.0,1
2025-11-04 20:21:00,25642.0,VALLE,down,minor,540.0,25.75,8400.0,1,2.0,1
2025-11-04 20:27:00,25678.5,PICO,up,minor,360.0,36.5,8580.0,1,2.0,1
2025-11-04 20:43:00,25574.25,VALLE,down,minor,960.0,104.25,7980.0,1,2.0,1
2025-11-04 20:45:00,25606.0,PICO,up,minor,120.0,31.75,8820.0,1,2.0,1
2025-11-04 20:50:00,25575.75,VALLE,down,minor,300.0,30.25,8640.0,1,2.0,1
2025-11-04 21:01:00,25616.0,PICO,up,minor,660.0,40.25,8280.0,1,2.0,1
2025-11-04 21:03:00,25588.5,VALLE,down,minor,120.0,27.5,8820.0,1,2.0,1
2025-11-04 21:16:00,25640.0,PICO,up,minor,780.0,51.5,8160.0,1,2.0,1
2025-11-04 21:23:00,25581.75,VALLE,down,minor,420.0,58.25,8520.0,1,2.0,1
2025-11-04 21:30:00,25624.75,PICO,up,minor,420.0,43.0,8520.0,1,2.0,1
2025-11-04 21:31:00,25594.25,VALLE,down,minor,60.0,30.5,8880.0,1,2.0,1
2025-11-04 21:45:00,25642.5,PICO,up,minor,840.0,48.25,8100.0,1,2.0,1
2025-11-04 21:56:00,25544.0,VALLE,down,minor,660.0,98.5,8280.0,1,2.0,1
2025-11-04 22:01:00,25593.0,PICO,up,minor,300.0,49.0,8640.0,1,2.0,1
2025-11-04 22:15:00,25525.75,VALLE,down,minor,840.0,67.25,8100.0,1,2.0,1
2025-11-04 22:17:00,25581.25,PICO,up,minor,120.0,55.5,8820.0,1,2.0,1
2025-11-04 22:38:00,25522.75,VALLE,down,minor,1260.0,58.5,7680.0,1,2.0,1
