timestamp,price,type,direction,tag
2025-10-22 03:01:00,25214.5,VALLE,down,major
2025-10-22 08:47:00,25338.25,PICO,up,major
2025-10-22 11:18:00,25231.5,VALLE,down,major
2025-10-22 12:44:00,25305.5,PICO,up,major
2025-10-22 13:48:00,25206.5,VALLE,down,major
2025-10-22 15:18:00,25278.5,PICO,up,major
2025-10-22 15:35:00,25172.25,VALLE,down,major
2025-10-22 15:54:00,25289.25,PICO,up,major
2025-10-22 16:15:00,25190.0,VALLE,down,major
2025-10-22 16:19:00,25245.0,PICO,up,major
2025-10-22 16:46:00,25050.5,VALLE,down,major
2025-10-22 17:01:00,25192.25,PICO,up,major
2025-10-22 17:30:00,25003.25,VALLE,down,major
2025-10-22 17:55:00,25131.75,PICO,up,major
2025-10-22 18:30:00,24910.0,VALLE,down,major
2025-10-22 18:30:00,25052.5,PICO,up,major
2025-10-22 18:33:00,24867.0,VALLE,down,major
2025-10-22 18:34:00,25002.5,PICO,up,major
2025-10-22 18:34:00,24941.25,VALLE,down,major
2025-10-22 18:41:00,25021.5,PICO,up,major
2025-10-22 18:43:00,24969.75,VALLE,down,major
2025-10-22 18:45:00,25023.75,PICO,up,major
2025-10-22 18:50:00,24951.5,VALLE,down,major
2025-10-22 18:55:00,25036.5,PICO,up,major
2025-10-22 19:26:00,24875.75,VALLE,down,major
2025-10-22 19:35:00,24927.5,PICO,up,major
2025-10-22 19:44:00,24820.5,VALLE,down,major
2025-10-22 19:48:00,24873.0,PICO,up,major
2025-10-22 19:54:00,24804.75,VALLE,down,major
2025-10-22 20:03:00,24911.25,PICO,up,major
2025-10-22 20:18:00,24827.0,VALLE,down,major
2025-10-22 20:25:00,24944.0,PICO,up,major
2025-10-22 20:32:00,24889.25,VALLE,down,major
2025-10-22 22:08:00,25076.5,PICO,up,major
