timestamp,price,type,direction,tag
2024-01-10 07:58:00+01:00,2190.9,VALLE,down,minor
2024-01-10 11:05:00+01:00,2207.9,PICO,up,minor
2024-01-10 20:18:00+01:00,2187.6,VALLE,down,minor
2024-01-11 14:31:00+01:00,2217.8,PICO,up,minor
2024-01-11 14:33:00+01:00,2191.0,VALLE,down,minor
2024-01-11 14:35:00+01:00,2202.1,PICO,up,minor
2024-01-11 18:58:00+01:00,2179.0,VALLE,down,minor
2024-01-12 15:38:00+01:00,2229.0,PICO,up,minor
2024-01-12 18:47:00+01:00,2207.4,VALLE,down,minor
2024-01-15 09:46:00+01:00,2224.5,PICO,up,minor
2024-01-16 14:15:00+01:00,2196.3,VALLE,down,minor
2024-01-16 14:44:00+01:00,2210.6,PICO,up,minor
2024-01-17 07:13:00+01:00,2182.2,VALLE,down,minor
2024-01-17 14:00:00+01:00,2194.2,PICO,up,minor
2024-01-17 19:41:00+01:00,2166.3,VALLE,down,minor
2024-01-19 14:33:00+01:00,2203.6,PICO,up,minor
2024-01-22 08:03:00+01:00,2182.3,VALLE,down,minor
2024-01-22 13:54:00+01:00,2193.7,PICO,up,minor
2024-01-22 15:45:00+01:00,2179.1,VALLE,down,minor
2024-01-23 08:07:00+01:00,2201.0,PICO,up,minor
2024-01-23 15:36:00+01:00,2184.3,VALLE,down,minor
2024-01-24 14:32:00+01:00,2199.6,PICO,up,minor
2024-01-25 14:31:00+01:00,2165.7,VALLE,down,minor
2024-01-25 15:55:00+01:00,2187.3,PICO,up,minor
2024-01-25 18:06:00+01:00,2174.1,VALLE,down,minor
2024-01-26 14:31:00+01:00,2189.8,PICO,up,minor
2024-01-26 17:15:00+01:00,2177.3,VALLE,down,minor
2024-01-29 14:59:00+01:00,2199.0,PICO,up,minor
2024-01-29 16:26:00+01:00,2181.5,VALLE,down,minor
2024-01-30 16:01:00+01:00,2210.8,PICO,up,minor
2024-01-30 16:27:00+01:00,2189.9,VALLE,down,minor
2024-01-31 16:12:00+01:00,2217.4,PICO,up,minor
2024-01-31 20:01:00+01:00,2200.2,VALLE,down,minor
2024-01-31 20:48:00+01:00,2212.2,PICO,up,minor
2024-01-31 21:35:00+01:00,2191.6,VALLE,down,minor
2024-02-01 03:16:00+01:00,2209.8,PICO,up,minor
2024-02-01 13:22:00+01:00,2189.2,VALLE,down,minor
2024-02-01 15:47:00+01:00,2211.1,PICO,up,minor
2024-02-01 16:01:00+01:00,2199.6,VALLE,down,minor
2024-02-01 17:48:00+01:00,2226.0,PICO,up,minor
2024-02-02 14:31:00+01:00,2200.5,VALLE,down,minor
2024-02-02 14:31:00+01:00,2212.9,PICO,up,minor
2024-02-02 15:04:00+01:00,2187.0,VALLE,down,minor
2024-02-05 00:06:00+01:00,2201.9,PICO,up,minor
2024-02-05 15:05:00+01:00,2173.6,VALLE,down,minor
