timestamp,price,type,direction,tag
2022-03-13 23:02:00+01:00,2313.0,PICO,up,minor
2022-03-13 23:33:00+01:00,2293.2,VALLE,down,minor
2022-03-13 23:50:00+01:00,2306.1,PICO,up,minor
2022-03-14 12:38:00+01:00,2275.0,VALLE,down,minor
2022-03-14 13:29:00+01:00,2289.5,PICO,up,minor
2022-03-14 14:56:00+01:00,2270.2,VALLE,down,minor
2022-03-14 18:22:00+01:00,2282.8,PICO,up,minor
2022-03-15 14:21:00+01:00,2233.3,VALLE,down,minor
2022-03-15 14:42:00+01:00,2246.4,PICO,up,minor
2022-03-15 15:34:00+01:00,2226.3,VALLE,down,minor
2022-03-15 17:53:00+01:00,2251.0,PICO,up,minor
2022-03-15 21:33:00+01:00,2233.3,VALLE,down,minor
2022-03-16 02:19:00+01:00,2245.1,PICO,up,minor
2022-03-16 09:24:00+01:00,2231.3,VALLE,down,minor
2022-03-16 12:50:00+01:00,2246.9,PICO,up,minor
2022-03-16 15:16:00+01:00,2222.6,VALLE,down,minor
2022-03-16 15:44:00+01:00,2236.5,PICO,up,minor
2022-03-16 19:01:00+01:00,2219.2,VALLE,down,minor
2022-03-16 19:07:00+01:00,2235.3,PICO,up,minor
2022-03-16 19:21:00+01:00,2213.4,VALLE,down,minor
2022-03-17 11:02:00+01:00,2266.2,PICO,up,minor
2022-03-17 13:24:00+01:00,2253.9,VALLE,down,minor
2022-03-17 16:01:00+01:00,2269.2,PICO,up,minor
2022-03-18 04:36:00+01:00,2245.4,VALLE,down,minor
2022-03-18 13:46:00+01:00,2260.1,PICO,up,minor
2022-03-18 14:25:00+01:00,2240.2,VALLE,down,minor
2022-03-18 15:55:00+01:00,2257.5,PICO,up,minor
2022-03-18 20:31:00+01:00,2236.2,VALLE,down,minor
2022-03-21 05:46:00+01:00,2247.7,PICO,up,minor
2022-03-21 14:29:00+01:00,2235.4,VALLE,down,minor
2022-03-21 17:11:00+01:00,2256.8,PICO,up,minor
2022-03-21 18:21:00+01:00,2245.3,VALLE,down,minor
2022-03-21 19:58:00+01:00,2260.0,PICO,up,minor
2022-03-22 15:07:00+01:00,2228.0,VALLE,down,minor
2022-03-24 01:30:00+01:00,2267.5,PICO,up,minor
2022-03-24 10:23:00+01:00,2255.6,VALLE,down,minor
2022-03-24 13:01:00+01:00,2276.8,PICO,up,minor
2022-03-24 13:31:00+01:00,2260.9,VALLE,down,minor
2022-03-24 17:21:00+01:00,2285.4,PICO,up,minor
2022-03-25 14:40:00+01:00,2260.8,VALLE,down,minor
2022-03-25 16:33:00+01:00,2280.5,PICO,up,minor
2022-03-28 11:11:00+02:00,2242.7,VALLE,down,minor
2022-03-28 14:21:00+02:00,2264.3,PICO,up,minor
2022-03-28 15:33:00+02:00,2248.1,VALLE,down,minor
2022-03-28 16:22:00+02:00,2261.2,PICO,up,minor
2022-03-28 21:45:00+02:00,2233.9,VALLE,down,minor
2022-03-29 03:52:00+02:00,2247.7,PICO,up,minor
2022-03-29 13:51:00+02:00,2217.6,VALLE,down,minor
2022-03-29 13:59:00+02:00,2228.8,PICO,up,minor
2022-03-29 14:37:00+02:00,2206.5,VALLE,down,minor
2022-03-30 08:22:00+02:00,2246.8,PICO,up,minor
2022-03-30 11:27:00+02:00,2235.1,VALLE,down,minor
2022-03-30 17:05:00+02:00,2256.7,PICO,up,minor
2022-03-31 07:31:00+02:00,2236.3,VALLE,down,minor
2022-03-31 09:40:00+02:00,2251.4,PICO,up,minor
2022-03-31 11:19:00+02:00,2239.9,VALLE,down,minor
2022-03-31 19:29:00+02:00,2268.3,PICO,up,minor
2022-04-01 15:03:00+02:00,2239.3,VALLE,down,minor
2022-04-01 15:51:00+02:00,2251.1,PICO,up,minor
2022-04-01 16:35:00+02:00,2235.4,VALLE,down,minor
2022-04-01 17:21:00+02:00,2247.6,PICO,up,minor
2022-04-04 06:22:00+02:00,2231.5,VALLE,down,minor
2022-04-04 15:41:00+02:00,2254.9,PICO,up,minor
2022-04-04 16:01:00+02:00,2241.6,VALLE,down,minor
2022-04-04 16:47:00+02:00,2253.8,PICO,up,minor
2022-04-05 14:08:00+02:00,2240.8,VALLE,down,minor
2022-04-05 16:04:00+02:00,2262.2,PICO,up,minor
2022-04-06 09:13:00+02:00,2229.5,VALLE,down,minor
2022-04-06 11:18:00+02:00,2250.9,PICO,up,minor
2022-04-06 13:20:00+02:00,2234.5,VALLE,down,minor
2022-04-06 15:59:00+02:00,2248.8,PICO,up,minor
2022-04-06 20:17:00+02:00,2230.3,VALLE,down,minor
2022-04-07 16:49:00+02:00,2255.0,PICO,up,minor
2022-04-08 07:01:00+02:00,2243.7,VALLE,down,minor
2022-04-11 14:40:00+02:00,2287.9,PICO,up,minor
2022-04-11 19:00:00+02:00,2257.3,VALLE,down,minor
2022-04-12 06:31:00+02:00,2278.2,PICO,up,minor
2022-04-12 11:22:00+02:00,2266.3,VALLE,down,minor
2022-04-12 15:07:00+02:00,2290.8,PICO,up,minor
2022-04-12 16:00:00+02:00,2277.6,VALLE,down,minor
2022-04-12 16:55:00+02:00,2296.0,PICO,up,minor
2022-04-13 02:48:00+02:00,2279.6,VALLE,down,minor
2022-04-13 17:49:00+02:00,2299.1,PICO,up,minor
2022-04-14 12:31:00+02:00,2283.8,VALLE,down,minor
2022-04-14 14:09:00+02:00,2297.1,PICO,up,minor
2022-04-14 16:00:00+02:00,2276.0,VALLE,down,minor
2022-04-18 14:41:00+02:00,2316.3,PICO,up,minor
2022-04-19 15:17:00+02:00,2272.9,VALLE,down,minor
2022-04-19 15:43:00+02:00,2284.4,PICO,up,minor
2022-04-20 06:05:00+02:00,2254.3,VALLE,down,minor
2022-04-20 13:02:00+02:00,2270.9,PICO,up,minor
2022-04-20 15:39:00+02:00,2259.2,VALLE,down,minor
2022-04-20 22:52:00+02:00,2274.2,PICO,up,minor
2022-04-21 13:44:00+02:00,2251.3,VALLE,down,minor
2022-04-21 15:11:00+02:00,2265.1,PICO,up,minor
2022-04-21 17:44:00+02:00,2252.6,VALLE,down,minor
2022-04-22 08:05:00+02:00,2271.1,PICO,up,minor
2022-04-22 14:20:00+02:00,2243.4,VALLE,down,minor
2022-04-22 15:52:00+02:00,2261.5,PICO,up,minor
2022-04-22 17:15:00+02:00,2241.3,VALLE,down,minor
2022-04-22 18:02:00+02:00,2255.6,PICO,up,minor
2022-04-25 14:50:00+02:00,2205.1,VALLE,down,minor
2022-04-25 15:21:00+02:00,2218.1,PICO,up,minor
2022-04-25 16:42:00+02:00,2205.7,VALLE,down,minor
2022-04-26 07:54:00+02:00,2221.8,PICO,up,minor
2022-04-26 09:57:00+02:00,2209.6,VALLE,down,minor
2022-04-26 15:42:00+02:00,2225.5,PICO,up,minor
2022-04-27 10:13:00+02:00,2196.5,VALLE,down,minor
2022-04-27 14:20:00+02:00,2221.4,PICO,up,minor
2022-04-28 07:37:00+02:00,2184.2,VALLE,down,minor
2022-04-28 14:34:00+02:00,2209.5,PICO,up,minor
2022-04-28 16:49:00+02:00,2196.9,VALLE,down,minor
2022-04-29 13:55:00+02:00,2234.6,PICO,up,minor
2022-04-29 15:41:00+02:00,2216.4,VALLE,down,minor
2022-04-29 16:57:00+02:00,2229.1,PICO,up,minor
2022-05-02 15:51:00+02:00,2166.7,VALLE,down,minor
2022-05-02 17:52:00+02:00,2185.3,PICO,up,minor
2022-05-03 10:48:00+02:00,2163.0,VALLE,down,minor
2022-05-03 16:54:00+02:00,2191.7,PICO,up,minor
2022-05-04 08:06:00+02:00,2174.4,VALLE,down,minor
2022-05-04 12:05:00+02:00,2185.5,PICO,up,minor
2022-05-04 16:01:00+02:00,2174.5,VALLE,down,minor
2022-05-04 20:31:00+02:00,2190.1,PICO,up,minor
2022-05-04 20:35:00+02:00,2175.3,VALLE,down,minor
2022-05-05 03:42:00+02:00,2217.3,PICO,up,minor
2022-05-05 10:40:00+02:00,2202.9,VALLE,down,minor
2022-05-05 14:51:00+02:00,2224.0,PICO,up,minor
2022-05-06 03:47:00+02:00,2178.3,VALLE,down,minor
2022-05-06 14:39:00+02:00,2203.7,PICO,up,minor
2022-05-06 15:05:00+02:00,2187.6,VALLE,down,minor
2022-05-06 17:23:00+02:00,2207.3,PICO,up,minor
2022-05-09 12:27:00+02:00,2168.1,VALLE,down,minor
2022-05-09 15:20:00+02:00,2184.3,PICO,up,minor
2022-05-09 22:15:00+02:00,2164.3,VALLE,down,minor
2022-05-10 06:25:00+02:00,2178.0,PICO,up,minor
2022-05-11 02:42:00+02:00,2143.9,VALLE,down,minor
2022-05-11 11:15:00+02:00,2166.8,PICO,up,minor
