timestamp,price,type,direction,tag
2025-10-13 08:06:00,24844.0,PICO,up,minor
2025-10-13 08:12:00,24787.0,VALLE,down,minor
2025-10-13 09:01:00,24869.75,PICO,up,minor
2025-10-13 09:04:00,24833.0,VALLE,down,minor
2025-10-13 09:31:00,24945.75,PICO,up,minor
2025-10-13 10:19:00,24866.5,VALLE,down,minor
2025-10-13 10:20:00,24897.0,PICO,up,minor
2025-10-13 10:29:00,24854.25,VALLE,down,minor
2025-10-13 10:34:00,24880.75,PICO,up,minor
2025-10-13 10:45:00,24841.25,VALLE,down,minor
2025-10-13 11:02:00,24881.0,PICO,up,minor
2025-10-13 11:10:00,24853.5,VALLE,down,minor
2025-10-13 11:22:00,24879.0,PICO,up,minor
2025-10-13 11:48:00,24836.25,VALLE,down,minor
2025-10-13 12:03:00,24864.25,PICO,up,minor
2025-10-13 12:17:00,24825.25,VALLE,down,minor
2025-10-13 12:34:00,24877.75,PICO,up,minor
2025-10-13 12:51:00,24828.0,VALLE,down,minor
2025-10-13 12:58:00,24856.0,PICO,up,minor
2025-10-13 13:01:00,24804.5,VALLE,down,minor
2025-10-13 13:02:00,24855.25,PICO,up,minor
2025-10-13 13:02:00,24802.25,VALLE,down,minor
2025-10-13 13:03:00,24866.25,PICO,up,minor
2025-10-13 13:05:00,24777.0,VALLE,down,minor
2025-10-13 13:05:00,24831.0,PICO,up,minor
2025-10-13 13:08:00,24756.0,VALLE,down,minor
2025-10-13 13:08:00,24796.0,PICO,up,minor
2025-10-13 13:10:00,24755.75,VALLE,down,minor
2025-10-13 13:10:00,24784.5,PICO,up,minor
2025-10-13 13:11:00,24733.0,VALLE,down,minor
2025-10-13 13:21:00,24802.5,PICO,up,minor
2025-10-13 13:30:00,24736.0,VALLE,down,minor
2025-10-13 13:31:00,24770.0,PICO,up,minor
2025-10-13 13:31:00,24736.75,VALLE,down,minor
2025-10-13 13:34:00,24792.75,PICO,up,minor
2025-10-13 13:38:00,24754.0,VALLE,down,minor
2025-10-13 13:49:00,24815.5,PICO,up,minor
2025-10-13 13:51:00,24781.5,VALLE,down,minor
2025-10-13 13:54:00,24811.5,PICO,up,minor
2025-10-13 14:02:00,24766.75,VALLE,down,minor
2025-10-13 14:04:00,24795.0,PICO,up,minor
2025-10-13 14:06:00,24768.25,VALLE,down,minor
2025-10-13 14:16:00,24829.75,PICO,up,minor
2025-10-13 14:23:00,24793.0,VALLE,down,minor
2025-10-13 14:37:00,24836.0,PICO,up,minor
2025-10-13 14:58:00,24780.5,VALLE,down,minor
2025-10-13 15:01:00,24860.0,PICO,up,minor
2025-10-13 15:01:00,24833.75,VALLE,down,minor
2025-10-13 15:02:00,24875.0,PICO,up,minor
2025-10-13 15:03:00,24845.75,VALLE,down,minor
2025-10-13 15:05:00,24889.25,PICO,up,minor
2025-10-13 15:17:00,24840.75,VALLE,down,minor
2025-10-13 15:20:00,24872.5,PICO,up,minor
2025-10-13 15:30:00,24800.75,VALLE,down,minor
2025-10-13 15:31:00,24842.75,PICO,up,minor
2025-10-13 15:32:00,24810.0,VALLE,down,minor
2025-10-13 15:32:00,24842.5,PICO,up,minor
2025-10-13 15:34:00,24758.25,VALLE,down,minor
2025-10-13 15:34:00,24803.0,PICO,up,minor
2025-10-13 15:36:00,24724.5,VALLE,down,minor
2025-10-13 15:38:00,24773.0,PICO,up,minor
