timestamp,price,type,direction,tag
2025-11-11 00:08:00,25701.0,VALLE,down,minor
2025-11-11 01:04:00,25768.75,PICO,up,minor
2025-11-11 01:20:00,25729.25,VALLE,down,minor
2025-11-11 02:20:00,25768.25,PICO,up,minor
2025-11-11 03:09:00,25720.25,VALLE,down,minor
2025-11-11 03:10:00,25751.75,PICO,up,minor
2025-11-11 03:31:00,25723.0,VALLE,down,minor
2025-11-11 03:40:00,25754.5,PICO,up,minor
2025-11-11 06:23:00,25656.25,VALLE,down,minor
2025-11-11 06:29:00,25682.75,PICO,up,minor
2025-11-11 07:00:00,25652.0,VALLE,down,minor
2025-11-11 07:32:00,25705.0,PICO,up,minor
2025-11-11 08:54:00,25646.0,VALLE,down,minor
2025-11-11 09:17:00,25682.75,PICO,up,minor
2025-11-11 10:01:00,25623.5,VALLE,down,minor
2025-11-11 10:06:00,25654.75,PICO,up,minor
2025-11-11 10:42:00,25602.75,VALLE,down,minor
2025-11-11 10:49:00,25629.0,PICO,up,minor
2025-11-11 11:01:00,25596.25,VALLE,down,minor
2025-11-11 12:14:00,25647.75,PICO,up,minor
2025-11-11 12:50:00,25608.5,VALLE,down,minor
2025-11-11 13:15:00,25639.75,PICO,up,minor
2025-11-11 13:43:00,25582.25,VALLE,down,minor
2025-11-11 14:14:00,25627.25,PICO,up,minor
2025-11-11 14:26:00,25571.75,VALLE,down,minor
2025-11-11 14:35:00,25613.25,PICO,up,minor
2025-11-11 14:57:00,25584.25,VALLE,down,minor
2025-11-11 15:01:00,25610.0,PICO,up,minor
2025-11-11 15:05:00,25583.75,VALLE,down,minor
2025-11-11 15:23:00,25626.75,PICO,up,minor
2025-11-11 15:28:00,25595.0,VALLE,down,minor
2025-11-11 15:32:00,25635.0,PICO,up,minor
2025-11-11 15:32:00,25604.5,VALLE,down,minor
2025-11-11 15:33:00,25634.0,PICO,up,minor
2025-11-11 15:34:00,25599.25,VALLE,down,minor
2025-11-11 15:37:00,25646.0,PICO,up,minor
2025-11-11 15:40:00,25594.75,VALLE,down,minor
2025-11-11 15:41:00,25624.75,PICO,up,minor
2025-11-11 15:42:00,25588.5,VALLE,down,minor
2025-11-11 15:46:00,25625.0,PICO,up,minor
2025-11-11 15:50:00,25560.25,VALLE,down,minor
2025-11-11 15:56:00,25616.0,PICO,up,minor
2025-11-11 15:56:00,25584.0,VALLE,down,minor
2025-11-11 15:59:00,25633.5,PICO,up,minor
2025-11-11 16:05:00,25578.5,VALLE,down,minor
2025-11-11 16:05:00,25606.0,PICO,up,minor
2025-11-11 16:06:00,25544.5,VALLE,down,minor
2025-11-11 16:10:00,25597.5,PICO,up,minor
2025-11-11 16:20:00,25532.75,VALLE,down,minor
2025-11-11 16:22:00,25572.5,PICO,up,minor
2025-11-11 16:23:00,25546.5,VALLE,down,minor
2025-11-11 16:25:00,25579.75,PICO,up,minor
2025-11-11 16:36:00,25500.25,VALLE,down,minor
2025-11-11 16:41:00,25551.25,PICO,up,minor
2025-11-11 16:41:00,25523.0,VALLE,down,minor
2025-11-11 16:42:00,25550.75,PICO,up,minor
2025-11-11 16:56:00,25486.5,VALLE,down,minor
2025-11-11 17:03:00,25541.25,PICO,up,minor
2025-11-11 17:09:00,25507.0,VALLE,down,minor
2025-11-11 17:11:00,25541.75,PICO,up,minor
2025-11-11 17:15:00,25514.25,VALLE,down,minor
2025-11-11 17:24:00,25591.5,PICO,up,minor
2025-11-11 17:30:00,25478.5,VALLE,down,minor
2025-11-11 17:36:00,25537.0,PICO,up,minor
2025-11-11 17:40:00,25501.5,VALLE,down,minor
2025-11-11 17:50:00,25536.5,PICO,up,minor
2025-11-11 17:50:00,25508.0,VALLE,down,minor
2025-11-11 17:55:00,25539.0,PICO,up,minor
2025-11-11 17:59:00,25503.75,VALLE,down,minor
2025-11-11 18:06:00,25575.25,PICO,up,minor
2025-11-11 18:11:00,25542.0,VALLE,down,minor
2025-11-11 18:20:00,25598.75,PICO,up,minor
2025-11-11 18:28:00,25548.75,VALLE,down,minor
2025-11-11 19:01:00,25640.5,PICO,up,minor
2025-11-11 19:03:00,25609.75,VALLE,down,minor
2025-11-11 19:21:00,25671.75,PICO,up,minor
2025-11-11 19:27:00,25624.25,VALLE,down,minor
2025-11-11 19:31:00,25655.5,PICO,up,minor
2025-11-11 19:36:00,25607.25,VALLE,down,minor
2025-11-11 19:59:00,25696.25,PICO,up,minor
2025-11-11 20:07:00,25637.75,VALLE,down,minor
2025-11-11 20:17:00,25681.0,PICO,up,minor
2025-11-11 20:46:00,25645.5,VALLE,down,minor
2025-11-11 21:13:00,25682.25,PICO,up,minor
2025-11-11 21:31:00,25642.75,VALLE,down,minor
2025-11-11 21:53:00,25688.5,PICO,up,minor
2025-11-11 21:59:00,25619.75,VALLE,down,minor
2025-11-11 22:01:00,25658.25,PICO,up,minor
2025-11-11 22:03:00,25626.75,VALLE,down,minor
2025-11-11 22:15:00,25687.5,PICO,up,minor
