timestamp,price,type,direction,tag
2025-11-26 00:55:00,25061.25,VALLE,down,major
2025-11-26 08:41:00,25235.75,PICO,up,major
2025-11-26 10:27:00,25137.5,VALLE,down,major
2025-11-26 12:25:00,25215.25,PICO,up,major
2025-11-26 13:16:00,25118.5,VALLE,down,major
2025-11-26 15:33:00,25270.5,PICO,up,major
2025-11-26 15:38:00,25189.0,VALLE,down,major
2025-11-26 15:51:00,25280.25,PICO,up,major
2025-11-26 16:00:00,25133.75,VALLE,down,major
2025-11-26 16:03:00,25201.0,PICO,up,major
2025-11-26 16:06:00,25150.25,VALLE,down,major
2025-11-26 16:09:00,25222.5,PICO,up,major
2025-11-26 16:25:00,25142.75,VALLE,down,major
2025-11-26 16:40:00,25251.5,PICO,up,major
2025-11-26 16:47:00,25192.75,VALLE,down,major
2025-11-26 17:43:00,25376.0,PICO,up,major
2025-11-26 18:20:00,25313.25,VALLE,down,major
2025-11-26 18:44:00,25369.25,PICO,up,major
2025-11-26 19:09:00,25281.0,VALLE,down,major
2025-11-26 19:27:00,25360.0,PICO,up,major
2025-11-26 19:45:00,25286.5,VALLE,down,major
2025-11-26 21:16:00,25360.75,PICO,up,major
