timestamp,price,type,direction,tag
2025-11-03 06:01:00,26088.0,PICO,up,minor
2025-11-03 06:21:00,26056.5,VALLE,down,minor
2025-11-03 06:39:00,26087.25,PICO,up,minor
2025-11-03 07:28:00,26033.75,VALLE,down,minor
2025-11-03 07:37:00,26060.5,PICO,up,minor
2025-11-03 07:46:00,26031.75,VALLE,down,minor
2025-11-03 07:53:00,26060.25,PICO,up,minor
2025-11-03 08:48:00,26017.25,VALLE,down,minor
2025-11-03 10:32:00,26156.0,PICO,up,minor
2025-11-03 11:03:00,26123.5,VALLE,down,minor
2025-11-03 11:52:00,26163.0,PICO,up,minor
2025-11-03 11:58:00,26132.25,VALLE,down,minor
2025-11-03 12:20:00,26178.25,PICO,up,minor
2025-11-03 12:58:00,26149.75,VALLE,down,minor
2025-11-03 13:14:00,26182.0,PICO,up,minor
2025-11-03 13:38:00,26144.0,VALLE,down,minor
2025-11-03 13:50:00,26173.75,PICO,up,minor
2025-11-03 14:06:00,26133.0,VALLE,down,minor
2025-11-03 15:00:00,26259.75,PICO,up,minor
2025-11-03 15:00:00,26188.75,VALLE,down,minor
2025-11-03 15:01:00,26235.0,PICO,up,minor
2025-11-03 15:02:00,26202.25,VALLE,down,minor
2025-11-03 15:05:00,26234.75,PICO,up,minor
2025-11-03 15:09:00,26206.5,VALLE,down,minor
2025-11-03 15:33:00,26266.0,PICO,up,minor
2025-11-03 15:35:00,26206.75,VALLE,down,minor
2025-11-03 15:35:00,26238.25,PICO,up,minor
2025-11-03 15:42:00,26155.0,VALLE,down,minor
2025-11-03 15:47:00,26182.5,PICO,up,minor
2025-11-03 15:50:00,26130.25,VALLE,down,minor
2025-11-03 15:50:00,26158.5,PICO,up,minor
2025-11-03 15:51:00,26118.75,VALLE,down,minor
2025-11-03 15:54:00,26156.75,PICO,up,minor
2025-11-03 16:00:00,26105.5,VALLE,down,minor
2025-11-03 16:00:00,26144.0,PICO,up,minor
2025-11-03 16:01:00,26101.0,VALLE,down,minor
2025-11-03 16:04:00,26131.25,PICO,up,minor
2025-11-03 16:07:00,26088.25,VALLE,down,minor
2025-11-03 16:13:00,26155.75,PICO,up,minor
2025-11-03 16:16:00,26083.0,VALLE,down,minor
2025-11-03 16:16:00,26111.25,PICO,up,minor
2025-11-03 16:17:00,26082.25,VALLE,down,minor
2025-11-03 16:19:00,26114.0,PICO,up,minor
2025-11-03 16:20:00,26081.0,VALLE,down,minor
2025-11-03 16:23:00,26110.5,PICO,up,minor
2025-11-03 16:26:00,26040.75,VALLE,down,minor
2025-11-03 16:26:00,26070.5,PICO,up,minor
2025-11-03 16:36:00,26015.5,VALLE,down,minor
2025-11-03 16:44:00,26103.0,PICO,up,minor
2025-11-03 16:49:00,26054.0,VALLE,down,minor
2025-11-03 16:53:00,26097.0,PICO,up,minor
2025-11-03 16:55:00,26070.0,VALLE,down,minor
2025-11-03 16:58:00,26112.0,PICO,up,minor
2025-11-03 17:03:00,26058.75,VALLE,down,minor
2025-11-03 17:11:00,26091.75,PICO,up,minor
2025-11-03 17:13:00,26063.0,VALLE,down,minor
2025-11-03 17:23:00,26104.25,PICO,up,minor
2025-11-03 17:30:00,26043.5,VALLE,down,minor
2025-11-03 17:33:00,26087.25,PICO,up,minor
2025-11-03 17:35:00,26056.75,VALLE,down,minor
2025-11-03 17:41:00,26100.0,PICO,up,minor
2025-11-03 17:50:00,26055.0,VALLE,down,minor
2025-11-03 17:58:00,26128.0,PICO,up,minor
2025-11-03 18:04:00,26083.25,VALLE,down,minor
2025-11-03 18:15:00,26144.0,PICO,up,minor
2025-11-03 18:26:00,26089.0,VALLE,down,minor
2025-11-03 19:37:00,26166.25,PICO,up,minor
2025-11-03 20:04:00,26103.5,VALLE,down,minor
2025-11-03 20:13:00,26129.75,PICO,up,minor
2025-11-03 20:25:00,26086.0,VALLE,down,minor
2025-11-03 20:31:00,26113.0,PICO,up,minor
2025-11-03 20:42:00,26066.25,VALLE,down,minor
2025-11-03 20:56:00,26125.5,PICO,up,minor
2025-11-03 21:36:00,26071.5,VALLE,down,minor
2025-11-03 21:45:00,26110.25,PICO,up,minor
2025-11-03 21:50:00,26072.25,VALLE,down,minor
2025-11-03 22:05:00,26180.0,PICO,up,minor
