timestamp,price,type,direction,tag
2025-10-09 00:00:00,25340.5,VALLE,down,major
2025-10-09 01:35:00,25394.0,PICO,up,major
2025-10-09 04:58:00,25307.0,VALLE,down,major
2025-10-09 08:17:00,25367.75,PICO,up,major
2025-10-09 15:45:00,25253.75,VALLE,down,major
2025-10-09 15:51:00,25316.75,PICO,up,major
2025-10-09 16:45:00,25193.5,VALLE,down,major
2025-10-09 17:16:00,25273.75,PICO,up,major
2025-10-09 17:35:00,25197.75,VALLE,down,major
2025-10-09 17:58:00,25274.5,PICO,up,major
2025-10-09 19:35:00,25160.75,VALLE,down,major
