timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-10-15 00:01:00,24816.25,PICO,up,minor,,,,0,,0
2025-10-15 00:09:00,24769.5,VALLE,down,minor,480.0,46.75,4200.0,0,0.0,0
2025-10-15 00:12:00,24798.5,PICO,up,minor,180.0,29.0,4500.0,0,0.0,0
2025-10-15 00:18:00,24750.5,VALLE,down,minor,360.0,48.0,4320.0,0,0.0,0
2025-10-15 00:28:00,24784.5,PICO,up,minor,600.0,34.0,4080.0,0,0.0,0
2025-10-15 00:34:00,24757.25,VALLE,down,minor,360.0,27.25,4320.0,0,0.0,0
2025-10-15 01:23:00,24817.75,PICO,up,minor,2940.0,60.5,1740.0,0,0.0,0
2025-10-15 02:17:00,24740.5,VALLE,down,minor,3240.0,77.25,1440.0,0,0.0,0
2025-10-15 02:30:00,24781.5,PICO,up,minor,780.0,41.0,3900.0,0,0.0,0
2025-10-15 02:33:00,24755.0,VALLE,down,minor,180.0,26.5,4500.0,0,0.0,0
2025-10-15 02:59:00,24799.5,PICO,up,minor,1560.0,44.5,3120.0,0,0.0,0
2025-10-15 03:09:00,24762.75,VALLE,down,minor,600.0,36.75,4080.0,0,0.0,0
2025-10-15 04:27:00,24855.75,PICO,up,minor,4680.0,93.0,0.0,0,0.0,0
2025-10-15 05:19:00,24788.75,VALLE,down,minor,3120.0,67.0,1560.0,0,0.0,0
2025-10-15 05:30:00,24830.5,PICO,up,minor,660.0,41.75,4020.0,0,0.0,0
2025-10-15 05:46:00,24796.5,VALLE,down,minor,960.0,34.0,3720.0,0,0.0,0
2025-10-15 07:00:00,24882.5,PICO,up,minor,4440.0,86.0,240.0,0,0.0,0
2025-10-15 07:00:00,24844.25,VALLE,down,minor,0.0,38.25,4680.0,0,0.0,0
2025-10-15 07:22:00,24920.0,PICO,up,minor,1320.0,75.75,3360.0,0,0.0,0
2025-10-15 08:17:00,24868.5,VALLE,down,minor,3300.0,51.5,1380.0,0,0.0,0
2025-10-15 09:12:00,24921.75,PICO,up,minor,3300.0,53.25,1380.0,0,0.0,0
