timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-12-17 00:06:00,25059.0,VALLE,down,minor,,,,0,,0
2025-12-17 00:44:00,25120.25,PICO,up,minor,2280.0,61.25,4140.0,0,0.0,0
2025-12-17 01:08:00,25026.25,VALLE,down,minor,1440.0,94.0,4980.0,0,0.0,0
2025-12-17 01:12:00,25068.25,PICO,up,minor,240.0,42.0,6180.0,1,1.0,0
2025-12-17 01:14:00,25037.5,VALLE,down,minor,120.0,30.75,6300.0,1,2.0,1
2025-12-17 01:18:00,25073.5,PICO,up,minor,240.0,36.0,6180.0,1,2.0,1
2025-12-17 01:23:00,25039.5,VALLE,down,minor,300.0,34.0,6120.0,1,2.0,1
2025-12-17 01:53:00,25087.0,PICO,up,minor,1800.0,47.5,4620.0,0,1.0,0
2025-12-17 01:56:00,25055.5,VALLE,down,minor,180.0,31.5,6240.0,1,1.0,0
2025-12-17 02:06:00,25110.75,PICO,up,minor,600.0,55.25,5820.0,1,2.0,1
2025-12-17 02:15:00,25075.0,VALLE,down,minor,540.0,35.75,5880.0,1,2.0,1
2025-12-17 02:25:00,25106.25,PICO,up,minor,600.0,31.25,5820.0,1,2.0,1
2025-12-17 02:39:00,25070.0,VALLE,down,minor,840.0,36.25,5580.0,1,2.0,1
2025-12-17 02:43:00,25109.0,PICO,up,minor,240.0,39.0,6180.0,1,2.0,1
2025-12-17 02:54:00,25075.5,VALLE,down,minor,660.0,33.5,5760.0,1,2.0,1
2025-12-17 03:00:00,25117.25,PICO,up,minor,360.0,41.75,6060.0,1,2.0,1
2025-12-17 03:17:00,25089.25,VALLE,down,minor,1020.0,28.0,5400.0,1,2.0,1
2025-12-17 04:15:00,25139.0,PICO,up,minor,3480.0,49.75,2940.0,0,1.0,0
2025-12-17 06:02:00,25055.0,VALLE,down,minor,6420.0,84.0,0.0,0,0.0,0
2025-12-17 06:10:00,25089.75,PICO,up,minor,480.0,34.75,5940.0,1,1.0,0
2025-12-17 06:27:00,25061.25,VALLE,down,minor,1020.0,28.5,5400.0,1,2.0,1
2025-12-17 07:31:00,25175.75,PICO,up,minor,3840.0,114.5,2580.0,0,1.0,0
