timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-10-08 00:10:00,25054.5,VALLE,down,minor,,,,0,,0
2025-10-08 00:48:00,25083.25,PICO,up,minor,2280.0,28.75,14280.0,1,1.0,0
2025-10-08 02:00:00,25027.5,VALLE,down,minor,4320.0,55.75,12240.0,1,2.0,1
2025-10-08 06:36:00,25094.0,PICO,up,minor,16560.0,66.5,0.0,0,1.0,0
2025-10-08 08:43:00,25026.25,VALLE,down,minor,7620.0,67.75,8940.0,1,1.0,0
2025-10-08 10:46:00,25111.5,PICO,up,minor,7380.0,85.25,9180.0,1,2.0,1
2025-10-08 10:57:00,25071.25,VALLE,down,minor,660.0,40.25,15900.0,1,2.0,1
2025-10-08 11:05:00,25098.25,PICO,up,minor,480.0,27.0,16080.0,1,2.0,1
2025-10-08 12:11:00,25058.5,VALLE,down,minor,3960.0,39.75,12600.0,1,2.0,1
2025-10-08 13:07:00,25104.5,PICO,up,minor,3360.0,46.0,13200.0,1,2.0,1
2025-10-08 13:29:00,25058.25,VALLE,down,minor,1320.0,46.25,15240.0,1,2.0,1
2025-10-08 13:52:00,25093.0,PICO,up,minor,1380.0,34.75,15180.0,1,2.0,1
2025-10-08 14:15:00,25042.5,VALLE,down,minor,1380.0,50.5,15180.0,1,2.0,1
2025-10-08 15:27:00,25100.0,PICO,up,minor,4320.0,57.5,12240.0,1,2.0,1
2025-10-08 15:30:00,25074.0,VALLE,down,minor,180.0,26.0,16380.0,1,2.0,1
2025-10-08 15:40:00,25153.0,PICO,up,minor,600.0,79.0,15960.0,1,2.0,1
2025-10-08 15:44:00,25115.0,VALLE,down,minor,240.0,38.0,16320.0,1,2.0,1
2025-10-08 16:00:00,25200.0,PICO,up,minor,960.0,85.0,15600.0,1,2.0,1
2025-10-08 16:00:00,25174.25,VALLE,down,minor,0.0,25.75,16560.0,1,2.0,1
2025-10-08 16:11:00,25231.0,PICO,up,minor,660.0,56.75,15900.0,1,2.0,1
2025-10-08 16:22:00,25184.25,VALLE,down,minor,660.0,46.75,15900.0,1,2.0,1
2025-10-08 16:32:00,25226.0,PICO,up,minor,600.0,41.75,15960.0,1,2.0,1
2025-10-08 16:55:00,25172.75,VALLE,down,minor,1380.0,53.25,15180.0,1,2.0,1
2025-10-08 18:19:00,25276.25,PICO,up,minor,5040.0,103.5,11520.0,1,2.0,1
2025-10-08 18:50:00,25233.5,VALLE,down,minor,1860.0,42.75,14700.0,1,2.0,1
2025-10-08 19:48:00,25290.75,PICO,up,minor,3480.0,57.25,13080.0,1,2.0,1
2025-10-08 20:00:00,25265.25,VALLE,down,minor,720.0,25.5,15840.0,1,2.0,1
2025-10-08 20:24:00,25297.5,PICO,up,minor,1440.0,32.25,15120.0,1,2.0,1
2025-10-08 20:57:00,25265.75,VALLE,down,minor,1980.0,31.75,14580.0,1,2.0,1
