timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-10-23 00:00:00,25000.25,VALLE,down,minor,,,,0,,0
2025-10-23 00:20:00,25059.5,PICO,up,minor,1200.0,59.25,7980.0,1,1.0,0
2025-10-23 00:27:00,25034.0,VALLE,down,minor,420.0,25.5,8760.0,1,2.0,1
2025-10-23 01:06:00,25064.5,PICO,up,minor,2340.0,30.5,6840.0,1,2.0,1
2025-10-23 02:04:00,24951.25,VALLE,down,minor,3480.0,113.25,5700.0,1,2.0,1
2025-10-23 02:31:00,25045.5,PICO,up,minor,1620.0,94.25,7560.0,1,2.0,1
2025-10-23 02:42:00,25014.0,VALLE,down,minor,660.0,31.5,8520.0,1,2.0,1
2025-10-23 05:15:00,25113.25,PICO,up,minor,9180.0,99.25,0.0,0,1.0,0
2025-10-23 06:19:00,25062.0,VALLE,down,minor,3840.0,51.25,5340.0,1,1.0,0
2025-10-23 06:24:00,25087.75,PICO,up,minor,300.0,25.75,8880.0,1,2.0,1
2025-10-23 07:26:00,25053.5,VALLE,down,minor,3720.0,34.25,5460.0,1,2.0,1
2025-10-23 09:12:00,25128.0,PICO,up,minor,6360.0,74.5,2820.0,0,1.0,0
2025-10-23 09:26:00,25069.0,VALLE,down,minor,840.0,59.0,8340.0,1,1.0,0
2025-10-23 10:07:00,25115.5,PICO,up,minor,2460.0,46.5,6720.0,1,2.0,1
2025-10-23 11:46:00,25025.25,VALLE,down,minor,5940.0,90.25,3240.0,0,1.0,0
2025-10-23 12:00:00,25067.5,PICO,up,minor,840.0,42.25,8340.0,1,1.0,0
2025-10-23 13:11:00,24991.25,VALLE,down,minor,4260.0,76.25,4920.0,0,1.0,0
2025-10-23 13:11:00,25018.25,PICO,up,minor,0.0,27.0,9180.0,1,1.0,0
2025-10-23 13:12:00,24987.75,VALLE,down,minor,60.0,30.5,9120.0,1,2.0,1
2025-10-23 13:25:00,25019.5,PICO,up,minor,780.0,31.75,8400.0,1,2.0,1
2025-10-23 13:51:00,24962.75,VALLE,down,minor,1560.0,56.75,7620.0,1,2.0,1
