timestamp,price,type,direction,tag
2025-10-09 00:00:00,25340.5,VALLE,down,minor
2025-10-09 01:35:00,25394.0,PICO,up,minor
2025-10-09 04:58:00,25307.0,VALLE,down,minor
2025-10-09 05:23:00,25345.0,PICO,up,minor
2025-10-09 05:31:00,25319.0,VALLE,down,minor
2025-10-09 08:17:00,25367.75,PICO,up,minor
2025-10-09 10:54:00,25294.25,VALLE,down,minor
2025-10-09 11:35:00,25339.25,PICO,up,minor
2025-10-09 12:33:00,25303.5,VALLE,down,minor
2025-10-09 13:30:00,25341.25,PICO,up,minor
2025-10-09 14:14:00,25310.5,VALLE,down,minor
2025-10-09 15:29:00,25337.75,PICO,up,minor
2025-10-09 15:30:00,25307.5,VALLE,down,minor
2025-10-09 15:31:00,25334.75,PICO,up,minor
2025-10-09 15:45:00,25253.75,VALLE,down,minor
2025-10-09 15:51:00,25316.75,PICO,up,minor
2025-10-09 15:55:00,25251.5,VALLE,down,minor
2025-10-09 15:58:00,25294.25,PICO,up,minor
2025-10-09 16:02:00,25261.25,VALLE,down,minor
2025-10-09 16:07:00,25288.75,PICO,up,minor
2025-10-09 16:21:00,25244.25,VALLE,down,minor
2025-10-09 16:24:00,25276.75,PICO,up,minor
2025-10-09 16:45:00,25193.5,VALLE,down,minor
2025-10-09 17:16:00,25273.75,PICO,up,minor
2025-10-09 17:35:00,25197.75,VALLE,down,minor
2025-10-09 17:38:00,25235.75,PICO,up,minor
2025-10-09 17:42:00,25209.5,VALLE,down,minor
2025-10-09 17:58:00,25274.5,PICO,up,minor
2025-10-09 18:23:00,25234.75,VALLE,down,minor
2025-10-09 18:28:00,25264.75,PICO,up,minor
2025-10-09 18:42:00,25217.0,VALLE,down,minor
2025-10-09 18:50:00,25260.25,PICO,up,minor
2025-10-09 19:05:00,25191.75,VALLE,down,minor
2025-10-09 19:09:00,25233.75,PICO,up,minor
2025-10-09 19:18:00,25174.25,VALLE,down,minor
2025-10-09 19:21:00,25213.75,PICO,up,minor
2025-10-09 19:30:00,25162.25,VALLE,down,minor
2025-10-09 19:31:00,25187.75,PICO,up,minor
2025-10-09 19:35:00,25160.75,VALLE,down,minor
2025-10-09 20:00:00,25219.0,PICO,up,minor
2025-10-09 20:06:00,25182.5,VALLE,down,minor
2025-10-09 20:26:00,25234.5,PICO,up,minor
2025-10-09 20:33:00,25204.75,VALLE,down,minor
2025-10-09 22:00:00,25299.75,PICO,up,minor
