timestamp,price,type,direction,tag
2025-03-14 11:19:00+01:00,3017.1,PICO,up,minor
2025-03-14 16:21:00+01:00,2988.6,VALLE,down,minor
2025-03-17 12:47:00+01:00,3009.4,PICO,up,minor
2025-03-17 13:50:00+01:00,2991.6,VALLE,down,minor
2025-03-18 14:32:00+01:00,3047.5,PICO,up,minor
2025-03-18 15:22:00+01:00,3031.3,VALLE,down,minor
2025-03-19 06:58:00+01:00,3052.4,PICO,up,minor
2025-03-19 10:06:00+01:00,3031.3,VALLE,down,minor
2025-03-19 13:48:00+01:00,3048.9,PICO,up,minor
2025-03-19 15:24:00+01:00,3033.6,VALLE,down,minor
2025-03-20 02:21:00+01:00,3065.2,PICO,up,minor
2025-03-20 11:41:00+01:00,3032.8,VALLE,down,minor
2025-03-21 01:02:00+01:00,3055.0,PICO,up,minor
2025-03-21 06:43:00+01:00,3026.9,VALLE,down,minor
2025-03-21 12:50:00+01:00,3045.4,PICO,up,minor
2025-03-21 15:10:00+01:00,3004.1,VALLE,down,minor
2025-03-24 11:30:00+01:00,3038.4,PICO,up,minor
2025-03-24 19:13:00+01:00,3007.7,VALLE,down,minor
2025-03-25 15:07:00+01:00,3042.4,PICO,up,minor
2025-03-26 06:12:00+01:00,3017.8,VALLE,down,minor
2025-03-26 09:04:00+01:00,3036.1,PICO,up,minor
2025-03-26 16:03:00+01:00,3018.0,VALLE,down,minor
2025-03-27 11:37:00+01:00,3065.5,PICO,up,minor
2025-03-27 14:41:00+01:00,3040.6,VALLE,down,minor
2025-03-28 08:25:00+01:00,3094.9,PICO,up,minor
2025-03-28 11:23:00+01:00,3074.3,VALLE,down,minor
2025-03-28 15:06:00+01:00,3093.1,PICO,up,minor
2025-03-28 15:38:00+01:00,3072.3,VALLE,down,minor
2025-03-31 14:31:00+02:00,3132.1,PICO,up,minor
2025-03-31 15:47:00+02:00,3104.0,VALLE,down,minor
2025-04-01 05:54:00+02:00,3149.5,PICO,up,minor
2025-04-01 18:19:00+02:00,3104.0,VALLE,down,minor
2025-04-02 15:37:00+02:00,3142.5,PICO,up,minor
2025-04-02 15:55:00+02:00,3125.8,VALLE,down,minor
2025-04-02 18:38:00+02:00,3148.2,PICO,up,minor
2025-04-02 22:18:00+02:00,3123.6,VALLE,down,minor
2025-04-02 22:29:00+02:00,3168.6,PICO,up,minor
