timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-11-26 00:00:00,25065.5,VALLE,down,minor,,,,0,,0
2025-11-26 00:06:00,25094.0,PICO,up,minor,360.0,28.5,10380.0,1,1.0,0
2025-11-26 00:55:00,25061.25,VALLE,down,minor,2940.0,32.75,7800.0,1,2.0,1
2025-11-26 01:00:00,25092.75,PICO,up,minor,300.0,31.5,10440.0,1,2.0,1
2025-11-26 01:06:00,25066.5,VALLE,down,minor,360.0,26.25,10380.0,1,2.0,1
2025-11-26 04:03:00,25196.5,PICO,up,minor,10620.0,130.0,120.0,0,1.0,0
2025-11-26 05:42:00,25160.5,VALLE,down,minor,5940.0,36.0,4800.0,0,0.0,0
2025-11-26 08:41:00,25235.75,PICO,up,minor,10740.0,75.25,0.0,0,0.0,0
2025-11-26 09:11:00,25181.75,VALLE,down,minor,1800.0,54.0,8940.0,1,1.0,0
2025-11-26 09:22:00,25224.75,PICO,up,minor,660.0,43.0,10080.0,1,2.0,1
2025-11-26 10:27:00,25137.5,VALLE,down,minor,3900.0,87.25,6840.0,1,2.0,1
2025-11-26 10:43:00,25171.25,PICO,up,minor,960.0,33.75,9780.0,1,2.0,1
2025-11-26 10:52:00,25139.5,VALLE,down,minor,540.0,31.75,10200.0,1,2.0,1
2025-11-26 11:23:00,25189.75,PICO,up,minor,1860.0,50.25,8880.0,1,2.0,1
2025-11-26 11:31:00,25160.0,VALLE,down,minor,480.0,29.75,10260.0,1,2.0,1
2025-11-26 12:25:00,25215.25,PICO,up,minor,3240.0,55.25,7500.0,1,2.0,1
2025-11-26 12:38:00,25177.25,VALLE,down,minor,780.0,38.0,9960.0,1,2.0,1
2025-11-26 12:47:00,25209.5,PICO,up,minor,540.0,32.25,10200.0,1,2.0,1
2025-11-26 13:03:00,25120.5,VALLE,down,minor,960.0,89.0,9780.0,1,2.0,1
2025-11-26 13:03:00,25162.5,PICO,up,minor,0.0,42.0,10740.0,1,2.0,1
2025-11-26 13:04:00,25135.0,VALLE,down,minor,60.0,27.5,10680.0,1,2.0,1
2025-11-26 13:07:00,25164.25,PICO,up,minor,180.0,29.25,10560.0,1,2.0,1
2025-11-26 13:16:00,25118.5,VALLE,down,minor,540.0,45.75,10200.0,1,2.0,1
2025-11-26 14:26:00,25210.0,PICO,up,minor,4200.0,91.5,6540.0,1,2.0,1
2025-11-26 14:34:00,25173.0,VALLE,down,minor,480.0,37.0,10260.0,1,2.0,1
2025-11-26 14:36:00,25211.25,PICO,up,minor,120.0,38.25,10620.0,1,2.0,1
2025-11-26 14:43:00,25173.0,VALLE,down,minor,420.0,38.25,10320.0,1,2.0,1
2025-11-26 14:58:00,25220.5,PICO,up,minor,900.0,47.5,9840.0,1,2.0,1
2025-11-26 15:10:00,25177.25,VALLE,down,minor,720.0,43.25,10020.0,1,2.0,1
2025-11-26 15:23:00,25222.75,PICO,up,minor,780.0,45.5,9960.0,1,2.0,1
2025-11-26 15:27:00,25195.0,VALLE,down,minor,240.0,27.75,10500.0,1,2.0,1
2025-11-26 15:30:00,25244.25,PICO,up,minor,180.0,49.25,10560.0,1,2.0,1
2025-11-26 15:30:00,25208.0,VALLE,down,minor,0.0,36.25,10740.0,1,2.0,1
2025-11-26 15:32:00,25269.25,PICO,up,minor,120.0,61.25,10620.0,1,2.0,1
2025-11-26 15:32:00,25227.75,VALLE,down,minor,0.0,41.5,10740.0,1,2.0,1
2025-11-26 15:33:00,25270.5,PICO,up,minor,60.0,42.75,10680.0,1,2.0,1
2025-11-26 15:34:00,25227.5,VALLE,down,minor,60.0,43.0,10680.0,1,2.0,1
2025-11-26 15:36:00,25260.75,PICO,up,minor,120.0,33.25,10620.0,1,2.0,1
2025-11-26 15:38:00,25189.0,VALLE,down,minor,120.0,71.75,10620.0,1,2.0,1
2025-11-26 15:39:00,25226.0,PICO,up,minor,60.0,37.0,10680.0,1,2.0,1
2025-11-26 15:39:00,25196.75,VALLE,down,minor,0.0,29.25,10740.0,1,2.0,1
2025-11-26 15:40:00,25238.25,PICO,up,minor,60.0,41.5,10680.0,1,2.0,1
2025-11-26 15:42:00,25193.75,VALLE,down,minor,120.0,44.5,10620.0,1,2.0,1
2025-11-26 15:44:00,25234.5,PICO,up,minor,120.0,40.75,10620.0,1,2.0,1
2025-11-26 15:44:00,25207.5,VALLE,down,minor,0.0,27.0,10740.0,1,2.0,1
2025-11-26 15:51:00,25280.25,PICO,up,minor,420.0,72.75,10320.0,1,2.0,1
2025-11-26 15:52:00,25224.75,VALLE,down,minor,60.0,55.5,10680.0,1,2.0,1
2025-11-26 15:52:00,25260.25,PICO,up,minor,0.0,35.5,10740.0,1,2.0,1
2025-11-26 15:56:00,25193.5,VALLE,down,minor,240.0,66.75,10500.0,1,2.0,1
2025-11-26 15:56:00,25222.75,PICO,up,minor,0.0,29.25,10740.0,1,2.0,1
2025-11-26 15:58:00,25181.0,VALLE,down,minor,120.0,41.75,10620.0,1,2.0,1
2025-11-26 15:58:00,25221.75,PICO,up,minor,0.0,40.75,10740.0,1,2.0,1
2025-11-26 16:00:00,25133.75,VALLE,down,minor,120.0,88.0,10620.0,1,2.0,1
2025-11-26 16:01:00,25170.5,PICO,up,minor,60.0,36.75,10680.0,1,2.0,1
2025-11-26 16:01:00,25145.0,VALLE,down,minor,0.0,25.5,10740.0,1,2.0,1
2025-11-26 16:03:00,25201.0,PICO,up,minor,120.0,56.0,10620.0,1,2.0,1
2025-11-26 16:06:00,25150.25,VALLE,down,minor,180.0,50.75,10560.0,1,2.0,1
2025-11-26 16:08:00,25214.0,PICO,up,minor,120.0,63.75,10620.0,1,2.0,1
2025-11-26 16:08:00,25182.75,VALLE,down,minor,0.0,31.25,10740.0,1,2.0,1
2025-11-26 16:09:00,25222.5,PICO,up,minor,60.0,39.75,10680.0,1,2.0,1
2025-11-26 16:12:00,25177.25,VALLE,down,minor,180.0,45.25,10560.0,1,2.0,1
2025-11-26 16:12:00,25206.25,PICO,up,minor,0.0,29.0,10740.0,1,2.0,1
2025-11-26 16:16:00,25159.5,VALLE,down,minor,240.0,46.75,10500.0,1,2.0,1
2025-11-26 16:16:00,25196.0,PICO,up,minor,0.0,36.5,10740.0,1,2.0,1
2025-11-26 16:18:00,25165.25,VALLE,down,minor,120.0,30.75,10620.0,1,2.0,1
2025-11-26 16:20:00,25198.25,PICO,up,minor,120.0,33.0,10620.0,1,2.0,1
2025-11-26 16:22:00,25157.25,VALLE,down,minor,120.0,41.0,10620.0,1,2.0,1
2025-11-26 16:22:00,25182.75,PICO,up,minor,0.0,25.5,10740.0,1,2.0,1
2025-11-26 16:25:00,25142.75,VALLE,down,minor,180.0,40.0,10560.0,1,2.0,1
2025-11-26 16:26:00,25198.75,PICO,up,minor,60.0,56.0,10680.0,1,2.0,1
2025-11-26 16:26:00,25151.5,VALLE,down,minor,0.0,47.25,10740.0,1,2.0,1
2025-11-26 16:27:00,25210.0,PICO,up,minor,60.0,58.5,10680.0,1,2.0,1
2025-11-26 16:29:00,25184.25,VALLE,down,minor,120.0,25.75,10620.0,1,2.0,1
2025-11-26 16:40:00,25251.5,PICO,up,minor,660.0,67.25,10080.0,1,2.0,1
2025-11-26 16:47:00,25192.75,VALLE,down,minor,420.0,58.75,10320.0,1,2.0,1
2025-11-26 17:27:00,25338.75,PICO,up,minor,2400.0,146.0,8340.0,1,2.0,1
2025-11-26 17:30:00,25309.0,VALLE,down,minor,180.0,29.75,10560.0,1,2.0,1
2025-11-26 17:43:00,25376.0,PICO,up,minor,780.0,67.0,9960.0,1,2.0,1
2025-11-26 17:50:00,25334.25,VALLE,down,minor,420.0,41.75,10320.0,1,2.0,1
2025-11-26 17:56:00,25364.0,PICO,up,minor,360.0,29.75,10380.0,1,2.0,1
2025-11-26 18:08:00,25315.5,VALLE,down,minor,720.0,48.5,10020.0,1,2.0,1
2025-11-26 18:11:00,25341.5,PICO,up,minor,180.0,26.0,10560.0,1,2.0,1
2025-11-26 18:20:00,25313.25,VALLE,down,minor,540.0,28.25,10200.0,1,2.0,1
2025-11-26 18:44:00,25369.25,PICO,up,minor,1440.0,56.0,9300.0,1,2.0,1
2025-11-26 19:09:00,25281.0,VALLE,down,minor,1500.0,88.25,9240.0,1,2.0,1
2025-11-26 19:09:00,25352.75,PICO,up,minor,0.0,71.75,10740.0,1,2.0,1
2025-11-26 19:11:00,25299.25,VALLE,down,minor,120.0,53.5,10620.0,1,2.0,1
2025-11-26 19:15:00,25339.5,PICO,up,minor,240.0,40.25,10500.0,1,2.0,1
2025-11-26 19:20:00,25303.75,VALLE,down,minor,300.0,35.75,10440.0,1,2.0,1
2025-11-26 19:27:00,25360.0,PICO,up,minor,420.0,56.25,10320.0,1,2.0,1
2025-11-26 19:45:00,25286.5,VALLE,down,minor,1080.0,73.5,9660.0,1,2.0,1
2025-11-26 19:50:00,25330.5,PICO,up,minor,300.0,44.0,10440.0,1,2.0,1
2025-11-26 19:56:00,25294.75,VALLE,down,minor,360.0,35.75,10380.0,1,2.0,1
2025-11-26 20:01:00,25342.5,PICO,up,minor,300.0,47.75,10440.0,1,2.0,1
2025-11-26 20:11:00,25297.75,VALLE,down,minor,600.0,44.75,10140.0,1,2.0,1
2025-11-26 20:31:00,25355.25,PICO,up,minor,1200.0,57.5,9540.0,1,2.0,1
2025-11-26 20:50:00,25307.75,VALLE,down,minor,1140.0,47.5,9600.0,1,2.0,1
2025-11-26 21:16:00,25360.75,PICO,up,minor,1560.0,53.0,9180.0,1,2.0,1
2025-11-26 21:50:00,25302.75,VALLE,down,minor,2040.0,58.0,8700.0,1,2.0,1
2025-11-26 21:50:00,25332.0,PICO,up,minor,0.0,29.25,10740.0,1,2.0,1
2025-11-26 22:00:00,25293.25,VALLE,down,minor,600.0,38.75,10140.0,1,2.0,1
2025-11-26 22:09:00,25331.5,PICO,up,minor,540.0,38.25,10200.0,1,2.0,1
