timestamp,price,type,direction,tag,time_from_prev_minutes,price_diff_from_prev,fractal_atr_n,price_range_n,atr_threshold_120,frequency_inverse,cumulative_frequency_n,avg_time_between_fractals_n
2024-04-10 07:35:00+02:00,2499.2,PICO,up,minor,818.0,21.09999999999991,23.685714285714248,47.69999999999982,28.422857142857097,0.0012224938875305623,0.00873946496390326,450.8326324952951
2024-04-10 14:31:00+02:00,2472.4,VALLE,down,minor,416.0,26.799999999999727,25.585714285714207,47.69999999999982,30.70285714285705,0.002403846153846154,0.006838779320886128,440.38284274670656
2024-04-10 14:31:00+02:00,2489.7,PICO,up,minor,0.0,17.299999999999727,25.48571428571417,33.19999999999982,30.582857142857,inf,0.006838779320886128,308.2679899226946
2024-04-10 14:34:00+02:00,2467.2,VALLE,down,minor,3.0,22.5,21.885714285714194,37.0,26.262857142857033,0.3333333333333333,0.130824052996499,216.68759294588622
2024-04-10 14:50:00+02:00,2485.9,PICO,up,minor,16.0,18.700000000000273,21.64285714285708,37.0,25.971428571428493,0.0625,0.11032683709754929,156.48131506212036
2024-04-10 15:32:00+02:00,2458.2,VALLE,down,minor,42.0,27.700000000000273,22.88571428571426,41.0,27.462857142857114,0.023809523809523808,0.08437164311114163,122.13692054348424
2024-04-10 16:25:00+02:00,2492.1,PICO,up,minor,53.0,33.90000000000009,24.0,41.0,28.799999999999997,0.018867924528301886,0.06472052753628971,101.39584438043897
2024-04-10 19:08:00+02:00,2465.0,VALLE,down,minor,163.0,27.09999999999991,24.857142857142858,33.90000000000009,29.82857142857143,0.006134969325153374,0.04714486007294881,119.87709106630729
2024-04-10 19:35:00+02:00,2484.8,PICO,up,minor,27.0,19.800000000000182,23.85714285714292,33.90000000000009,28.628571428571504,0.037037037037037035,0.04411251316217528,92.01396374641509
2024-04-10 20:58:00+02:00,2465.3,VALLE,down,minor,83.0,19.5,24.171428571428674,33.90000000000009,29.005714285714408,0.012048192771084338,0.03449321704484799,89.30977462249055
2024-04-11 05:10:00+02:00,2485.2,PICO,up,minor,492.0,19.899999999999636,23.80000000000005,33.90000000000009,28.56000000000006,0.0020325203252032522,0.02475500802895457,210.11684223574338
2024-04-11 10:52:00+02:00,2464.2,VALLE,down,minor,342.0,21.0,24.12857142857144,33.90000000000009,28.954285714285728,0.0029239766081871343,0.01820569860272434,249.68178956502035
2024-04-11 15:52:00+02:00,2486.3,PICO,up,minor,300.0,22.100000000000364,23.328571428571454,27.90000000000009,27.994285714285745,0.0033333333333333335,0.013743989021907037,264.7772526955142
2024-04-11 16:40:00+02:00,2470.5,VALLE,down,minor,48.0,15.800000000000182,20.742857142857183,22.100000000000364,24.89142857142862,0.020833333333333332,0.015870792315334923,199.74407688685994
2024-04-12 04:08:00+02:00,2533.9,PICO,up,minor,688.0,63.40000000000009,25.928571428571495,69.70000000000027,31.114285714285792,0.0014534883720930232,0.011545601132362353,346.22085382080195
2024-04-12 06:07:00+02:00,2521.1,VALLE,down,minor,119.0,12.800000000000182,24.928571428571495,69.70000000000027,29.914285714285793,0.008403361344537815,0.010602929196014991,278.05459767456136
2024-04-12 17:05:00+02:00,2569.9,PICO,up,minor,658.0,48.80000000000018,29.114285714285806,105.70000000000027,34.937142857142966,0.001519756838905775,0.007877977488882226,392.03821837219294
2024-04-12 17:32:00+02:00,2520.3,VALLE,down,minor,27.0,49.59999999999991,33.35714285714299,105.70000000000027,40.02857142857159,0.037037037037037035,0.016625695353328668,282.52675286053505
2024-04-12 17:37:00+02:00,2538.2,PICO,up,minor,5.0,17.899999999999636,32.91428571428579,99.40000000000009,39.49714285714295,0.2,0.07163798674733006,199.26872700237453
2024-04-12 18:48:00+02:00,2498.6,VALLE,down,minor,71.0,39.59999999999991,35.414285714285725,99.40000000000009,42.49714285714287,0.014084507042253521,0.0543719428358071,160.78810890166218
2024-04-12 19:03:00+02:00,2511.4,PICO,up,minor,15.0,12.800000000000182,34.9857142857143,71.30000000000018,41.98285714285716,0.06666666666666667,0.058060359985064966,117.05167623116353
2024-04-12 21:04:00+02:00,2471.7,VALLE,down,minor,121.0,39.70000000000027,31.60000000000004,98.20000000000027,37.920000000000044,0.008264462809917356,0.04312159083252068,118.23617336181447
2024-04-15 00:09:00+02:00,2510.7,PICO,up,minor,3065.0,39.0,35.342857142857156,98.20000000000027,42.41142857142859,0.0003262642740619902,0.03028299286498307,1002.2653213532701
2024-04-15 00:28:00+02:00,2484.1,VALLE,down,minor,19.0,26.59999999999991,32.17142857142854,66.5,38.60571428571425,0.05263157894736842,0.03698756868969867,707.285724947289
2024-04-15 02:01:00+02:00,2503.5,PICO,up,minor,93.0,19.40000000000009,27.857142857142858,66.5,33.42857142857143,0.010752688172043012,0.029117104534401972,523.0000074631023
2024-04-15 03:14:00+02:00,2485.3,VALLE,down,minor,73.0,18.199999999999818,27.900000000000027,39.70000000000027,33.48000000000003,0.0136986301369863,0.02449156221517727,388.00000522417156
2024-04-15 04:16:00+02:00,2502.1,PICO,up,minor,62.0,16.799999999999727,24.642857142857142,39.70000000000027,29.57142857142857,0.016129032258064516,0.02198280322804344,290.2000036569201
2024-04-15 10:35:00+02:00,2481.7,VALLE,down,minor,379.0,20.40000000000009,25.728571428571417,39.0,30.874285714285698,0.002638522427440633,0.016179518987862598,316.84000255984404
2024-04-15 15:01:00+02:00,2499.3,PICO,up,minor,266.0,17.600000000000364,22.571428571428573,29.0,27.085714285714285,0.0037593984962406013,0.012453482840375998,301.5880017918908
2024-04-15 16:11:00+02:00,2461.3,VALLE,down,minor,70.0,38.0,22.428571428571427,42.19999999999982,26.91428571428571,0.014285714285714285,0.013003152273977484,232.11160125432355
2024-04-16 00:19:00+02:00,2529.6,PICO,up,minor,488.0,68.29999999999973,28.38571428571426,68.29999999999973,34.06285714285711,0.0020491803278688526,0.009716960690144893,308.8781208780265
2024-04-16 09:57:00+02:00,2500.3,VALLE,down,minor,578.0,29.299999999999727,29.799999999999923,68.29999999999973,35.759999999999906,0.0017301038062283738,0.007320903624969937,389.61468461461857
2024-04-16 15:30:00+02:00,2516.7,PICO,up,minor,333.0,16.399999999999636,29.542857142857038,68.29999999999973,35.451428571428444,0.003003003003003003,0.006025533438379856,372.63027923023293
2024-04-16 16:25:00+02:00,2500.7,VALLE,down,minor,55.0,16.0,29.428571428571363,68.29999999999973,35.31428571428563,0.01818181818181818,0.009672418861411354,277.341195461163
2024-04-16 17:09:00+02:00,2530.9,PICO,up,minor,44.0,30.200000000000273,30.82857142857139,69.59999999999991,36.99428571428567,0.022727272727272728,0.013588875021169764,207.33883682281407
2024-04-16 17:26:00+02:00,2515.4,VALLE,down,minor,17.0,15.5,30.528571428571336,69.59999999999991,36.6342857142856,0.058823529411764705,0.027159271338348244,150.23718577596983
2024-04-16 18:57:00+02:00,2535.9,PICO,up,minor,91.0,20.5,28.028571428571336,35.59999999999991,33.6342857142856,0.01098901098901099,0.022308193233547064,132.46603004317888
2024-04-16 19:53:00+02:00,2517.4,VALLE,down,minor,56.0,18.5,20.91428571428566,35.59999999999991,25.097142857142792,0.017857142857142856,0.0209728781206258,109.5262210302252
2024-04-16 20:10:00+02:00,2534.2,PICO,up,minor,17.0,16.799999999999727,19.128571428571377,35.20000000000027,22.95428571428565,0.058823529411764705,0.03232807350796747,81.76835472115764
2024-04-17 08:20:00+02:00,2510.1,VALLE,down,minor,730.0,24.09999999999991,20.228571428571417,35.20000000000027,24.2742857142857,0.0013698630136986301,0.023040610359686818,276.2378483048103
2024-04-17 11:15:00+02:00,2531.7,PICO,up,minor,175.0,21.59999999999991,21.028571428571404,25.800000000000182,25.234285714285683,0.005714285714285714,0.017842712966066484,245.8664938133672
2024-04-17 14:43:00+02:00,2515.2,VALLE,down,minor,208.0,16.5,19.071428571428505,25.800000000000182,22.885714285714204,0.004807692307692308,0.01393220676855423,234.50654566935705
