timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-12-01 06:01:00,25235.0,PICO,up,minor,,,,0,,0
2025-12-01 06:38:00,25193.25,VALLE,down,minor,2220.0,41.75,1680.0,0,0.0,0
2025-12-01 07:00:00,25259.0,PICO,up,minor,1320.0,65.75,2580.0,0,0.0,0
2025-12-01 07:05:00,25232.25,VALLE,down,minor,300.0,26.75,3600.0,0,0.0,0
2025-12-01 08:02:00,25275.5,PICO,up,minor,3420.0,43.25,480.0,0,0.0,0
2025-12-01 08:18:00,25238.25,VALLE,down,minor,960.0,37.25,2940.0,0,0.0,0
2025-12-01 09:23:00,25342.75,PICO,up,minor,3900.0,104.5,0.0,0,0.0,0
2025-12-01 10:02:00,25298.75,VALLE,down,minor,2340.0,44.0,1560.0,0,0.0,0
2025-12-01 10:10:00,25341.5,PICO,up,minor,480.0,42.75,3420.0,0,0.0,0
2025-12-01 10:57:00,25273.25,VALLE,down,minor,2820.0,68.25,1080.0,0,0.0,0
2025-12-01 11:45:00,25333.5,PICO,up,minor,2880.0,60.25,1020.0,0,0.0,0
2025-12-01 12:07:00,25288.0,VALLE,down,minor,1320.0,45.5,2580.0,0,0.0,0
2025-12-01 12:16:00,25319.75,PICO,up,minor,540.0,31.75,3360.0,0,0.0,0
2025-12-01 12:43:00,25279.75,VALLE,down,minor,1620.0,40.0,2280.0,0,0.0,0
2025-12-01 13:00:00,25307.5,PICO,up,minor,1020.0,27.75,2880.0,0,0.0,0
2025-12-01 13:49:00,25210.75,VALLE,down,minor,2940.0,96.75,960.0,0,0.0,0
2025-12-01 13:54:00,25241.0,PICO,up,minor,300.0,30.25,3600.0,0,0.0,0
2025-12-01 14:01:00,25214.75,VALLE,down,minor,420.0,26.25,3480.0,0,0.0,0
2025-12-01 14:21:00,25261.75,PICO,up,minor,1200.0,47.0,2700.0,0,0.0,0
2025-12-01 14:32:00,25235.0,VALLE,down,minor,660.0,26.75,3240.0,0,0.0,0
2025-12-01 15:15:00,25299.5,PICO,up,minor,2580.0,64.5,1320.0,0,0.0,0
2025-12-01 15:25:00,25245.5,VALLE,down,minor,600.0,54.0,3300.0,0,0.0,0
2025-12-01 15:30:00,25289.0,PICO,up,minor,300.0,43.5,3600.0,0,0.0,0
2025-12-01 15:32:00,25234.0,VALLE,down,minor,120.0,55.0,3780.0,0,0.0,0
2025-12-01 15:33:00,25294.25,PICO,up,minor,60.0,60.25,3840.0,0,0.0,0
2025-12-01 15:33:00,25254.25,VALLE,down,minor,0.0,40.0,3900.0,0,0.0,0
2025-12-01 15:35:00,25305.5,PICO,up,minor,120.0,51.25,3780.0,0,0.0,0
2025-12-01 15:35:00,25276.75,VALLE,down,minor,0.0,28.75,3900.0,0,0.0,0
2025-12-01 15:38:00,25322.0,PICO,up,minor,180.0,45.25,3720.0,0,0.0,0
2025-12-01 15:40:00,25251.25,VALLE,down,minor,120.0,70.75,3780.0,0,0.0,0
2025-12-01 15:40:00,25284.25,PICO,up,minor,0.0,33.0,3900.0,0,0.0,0
2025-12-01 15:41:00,25227.25,VALLE,down,minor,60.0,57.0,3840.0,0,0.0,0
2025-12-01 15:42:00,25260.0,PICO,up,minor,60.0,32.75,3840.0,0,0.0,0
2025-12-01 15:43:00,25209.25,VALLE,down,minor,60.0,50.75,3840.0,0,0.0,0
2025-12-01 15:45:00,25278.75,PICO,up,minor,120.0,69.5,3780.0,0,0.0,0
