timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-12-18 00:25:00,24709.25,VALLE,down,minor,,,,0,,0
2025-12-18 00:44:00,24748.75,PICO,up,minor,1140.0,39.5,3180.0,0,0.0,0
2025-12-18 01:01:00,24682.75,VALLE,down,minor,1020.0,66.0,3300.0,0,0.0,0
2025-12-18 01:01:00,24710.25,PICO,up,minor,0.0,27.5,4320.0,0,0.0,0
2025-12-18 01:06:00,24675.5,VALLE,down,minor,300.0,34.75,4020.0,0,0.0,0
2025-12-18 01:07:00,24711.75,PICO,up,minor,60.0,36.25,4260.0,0,0.0,0
2025-12-18 01:08:00,24683.25,VALLE,down,minor,60.0,28.5,4260.0,0,0.0,0
2025-12-18 01:19:00,24755.0,PICO,up,minor,660.0,71.75,3660.0,0,0.0,0
2025-12-18 01:37:00,24716.0,VALLE,down,minor,1080.0,39.0,3240.0,0,0.0,0
2025-12-18 01:53:00,24768.75,PICO,up,minor,960.0,52.75,3360.0,0,0.0,0
2025-12-18 02:06:00,24736.25,VALLE,down,minor,780.0,32.5,3540.0,0,0.0,0
2025-12-18 02:07:00,24766.0,PICO,up,minor,60.0,29.75,4260.0,0,0.0,0
2025-12-18 02:12:00,24731.75,VALLE,down,minor,300.0,34.25,4020.0,0,0.0,0
2025-12-18 02:29:00,24765.0,PICO,up,minor,1020.0,33.25,3300.0,0,0.0,0
2025-12-18 02:35:00,24737.5,VALLE,down,minor,360.0,27.5,3960.0,0,0.0,0
2025-12-18 02:47:00,24768.5,PICO,up,minor,720.0,31.0,3600.0,0,0.0,0
2025-12-18 02:54:00,24722.75,VALLE,down,minor,420.0,45.75,3900.0,0,0.0,0
2025-12-18 03:12:00,24777.0,PICO,up,minor,1080.0,54.25,3240.0,0,0.0,0
2025-12-18 03:15:00,24750.25,VALLE,down,minor,180.0,26.75,4140.0,0,0.0,0
2025-12-18 03:18:00,24783.25,PICO,up,minor,180.0,33.0,4140.0,0,0.0,0
2025-12-18 04:18:00,24677.0,VALLE,down,minor,3600.0,106.25,720.0,0,0.0,0
2025-12-18 05:05:00,24740.75,PICO,up,minor,2820.0,63.75,1500.0,0,0.0,0
2025-12-18 05:14:00,24714.5,VALLE,down,minor,540.0,26.25,3780.0,0,0.0,0
2025-12-18 06:07:00,24765.75,PICO,up,minor,3180.0,51.25,1140.0,0,0.0,0
2025-12-18 06:26:00,24736.0,VALLE,down,minor,1140.0,29.75,3180.0,0,0.0,0
2025-12-18 06:43:00,24763.0,PICO,up,minor,1020.0,27.0,3300.0,0,0.0,0
2025-12-18 07:55:00,24726.25,VALLE,down,minor,4320.0,36.75,0.0,0,0.0,0
2025-12-18 08:00:00,24782.75,PICO,up,minor,300.0,56.5,4020.0,0,0.0,0
2025-12-18 08:00:00,24756.75,VALLE,down,minor,0.0,26.0,4320.0,0,0.0,0
2025-12-18 08:37:00,24811.25,PICO,up,minor,2220.0,54.5,2100.0,0,0.0,0
2025-12-18 09:05:00,24786.0,VALLE,down,minor,1680.0,25.25,2640.0,0,0.0,0
2025-12-18 09:23:00,24819.0,PICO,up,minor,1080.0,33.0,3240.0,0,0.0,0
2025-12-18 09:28:00,24780.75,VALLE,down,minor,300.0,38.25,4020.0,0,0.0,0
2025-12-18 09:49:00,24844.5,PICO,up,minor,1260.0,63.75,3060.0,0,0.0,0
2025-12-18 10:03:00,24804.25,VALLE,down,minor,840.0,40.25,3480.0,0,0.0,0
2025-12-18 10:08:00,24829.5,PICO,up,minor,300.0,25.25,4020.0,0,0.0,0
2025-12-18 10:18:00,24804.5,VALLE,down,minor,600.0,25.0,3720.0,0,0.0,0
2025-12-18 11:01:00,24870.75,PICO,up,minor,2580.0,66.25,1740.0,0,0.0,0
