timestamp,price,type,direction,tag
2024-01-26 17:15:00+01:00,2177.3,VALLE,down,major
2024-02-01 17:48:00+01:00,2226.0,PICO,up,major
2024-02-14 16:12:00+01:00,2139.2,VALLE,down,major
2024-03-08 18:20:00+01:00,2345.8,PICO,up,major
2024-03-18 05:30:00+01:00,2292.0,VALLE,down,major
2024-03-20 23:17:00+01:00,2368.1,PICO,up,major
2024-03-22 18:29:00+01:00,2301.2,VALLE,down,major
2024-04-12 17:05:00+02:00,2569.9,PICO,up,major
2024-04-15 16:11:00+02:00,2461.3,VALLE,down,major
2024-04-19 03:47:00+02:00,2554.4,PICO,up,major
2024-04-23 11:20:00+02:00,2425.7,VALLE,down,major
2024-04-26 11:13:00+02:00,2485.5,PICO,up,major
