timestamp,price,type,direction,tag,time_from_prev_seconds,price_diff_from_prev,inverted_frequency,above_threshold,consecutive_above,choppiness_trigger
2025-10-16 00:15:00,24992.25,PICO,up,minor,,,,0,,0
2025-10-16 00:47:00,24944.75,VALLE,down,minor,1920.0,47.5,4740.0,0,0.0,0
2025-10-16 00:57:00,24980.5,PICO,up,minor,600.0,35.75,6060.0,1,1.0,0
2025-10-16 01:41:00,24925.0,VALLE,down,minor,2640.0,55.5,4020.0,0,1.0,0
2025-10-16 02:01:00,24956.25,PICO,up,minor,1200.0,31.25,5460.0,1,1.0,0
2025-10-16 02:30:00,24887.25,VALLE,down,minor,1740.0,69.0,4920.0,0,1.0,0
2025-10-16 02:30:00,24916.0,PICO,up,minor,0.0,28.75,6660.0,1,1.0,0
2025-10-16 02:40:00,24874.75,VALLE,down,minor,600.0,41.25,6060.0,1,2.0,1
2025-10-16 03:37:00,24946.25,PICO,up,minor,3420.0,71.5,3240.0,0,1.0,0
2025-10-16 03:48:00,24919.5,VALLE,down,minor,660.0,26.75,6000.0,1,1.0,0
2025-10-16 04:09:00,24949.5,PICO,up,minor,1260.0,30.0,5400.0,1,2.0,1
2025-10-16 04:37:00,24895.5,VALLE,down,minor,1680.0,54.0,4980.0,0,1.0,0
2025-10-16 05:02:00,24947.5,PICO,up,minor,1500.0,52.0,5160.0,1,1.0,0
2025-10-16 05:39:00,24906.75,VALLE,down,minor,2220.0,40.75,4440.0,0,1.0,0
2025-10-16 07:30:00,24974.5,PICO,up,minor,6660.0,67.75,0.0,0,0.0,0
2025-10-16 07:30:00,24926.0,VALLE,down,minor,0.0,48.5,6660.0,1,1.0,0
2025-10-16 07:31:00,24976.0,PICO,up,minor,60.0,50.0,6600.0,1,2.0,1
2025-10-16 07:53:00,24934.25,VALLE,down,minor,1320.0,41.75,5340.0,1,2.0,1
2025-10-16 08:06:00,24990.0,PICO,up,minor,780.0,55.75,5880.0,1,2.0,1
2025-10-16 08:06:00,24955.25,VALLE,down,minor,0.0,34.75,6660.0,1,2.0,1
2025-10-16 09:02:00,25042.0,PICO,up,minor,3360.0,86.75,3300.0,0,1.0,0
2025-10-16 09:14:00,24995.25,VALLE,down,minor,720.0,46.75,5940.0,1,1.0,0
2025-10-16 09:16:00,25023.0,PICO,up,minor,120.0,27.75,6540.0,1,2.0,1
2025-10-16 09:40:00,24973.25,VALLE,down,minor,1440.0,49.75,5220.0,1,2.0,1
2025-10-16 09:56:00,25050.75,PICO,up,minor,960.0,77.5,5700.0,1,2.0,1
2025-10-16 09:56:00,25017.25,VALLE,down,minor,0.0,33.5,6660.0,1,2.0,1
2025-10-16 09:59:00,25055.75,PICO,up,minor,180.0,38.5,6480.0,1,2.0,1
2025-10-16 10:11:00,25030.25,VALLE,down,minor,720.0,25.5,5940.0,1,2.0,1
2025-10-16 10:14:00,25057.0,PICO,up,minor,180.0,26.75,6480.0,1,2.0,1
2025-10-16 10:39:00,25005.25,VALLE,down,minor,1500.0,51.75,5160.0,1,2.0,1
2025-10-16 11:29:00,25039.75,PICO,up,minor,3000.0,34.5,3660.0,0,1.0,0
2025-10-16 11:40:00,25006.0,VALLE,down,minor,660.0,33.75,6000.0,1,1.0,0
2025-10-16 12:33:00,25071.5,PICO,up,minor,3180.0,65.5,3480.0,0,1.0,0
2025-10-16 12:46:00,25042.0,VALLE,down,minor,780.0,29.5,5880.0,1,1.0,0
2025-10-16 13:27:00,25085.25,PICO,up,minor,2460.0,43.25,4200.0,0,1.0,0
2025-10-16 14:30:00,25020.0,VALLE,down,minor,3780.0,65.25,2880.0,0,0.0,0
2025-10-16 14:30:00,25080.0,PICO,up,minor,0.0,60.0,6660.0,1,1.0,0
2025-10-16 14:31:00,25042.25,VALLE,down,minor,60.0,37.75,6600.0,1,2.0,1
2025-10-16 14:45:00,25099.5,PICO,up,minor,840.0,57.25,5820.0,1,2.0,1
2025-10-16 15:04:00,25062.25,VALLE,down,minor,1140.0,37.25,5520.0,1,2.0,1
2025-10-16 15:17:00,25088.5,PICO,up,minor,780.0,26.25,5880.0,1,2.0,1
2025-10-16 15:30:00,25040.5,VALLE,down,minor,780.0,48.0,5880.0,1,2.0,1
2025-10-16 15:31:00,25105.75,PICO,up,minor,60.0,65.25,6600.0,1,2.0,1
2025-10-16 15:31:00,25059.25,VALLE,down,minor,0.0,46.5,6660.0,1,2.0,1
2025-10-16 15:32:00,25106.5,PICO,up,minor,60.0,47.25,6600.0,1,2.0,1
2025-10-16 15:37:00,25052.75,VALLE,down,minor,300.0,53.75,6360.0,1,2.0,1
2025-10-16 15:38:00,25086.25,PICO,up,minor,60.0,33.5,6600.0,1,2.0,1
2025-10-16 15:40:00,25038.0,VALLE,down,minor,120.0,48.25,6540.0,1,2.0,1
2025-10-16 15:40:00,25070.5,PICO,up,minor,0.0,32.5,6660.0,1,2.0,1
2025-10-16 15:41:00,25038.5,VALLE,down,minor,60.0,32.0,6600.0,1,2.0,1
2025-10-16 15:43:00,25091.0,PICO,up,minor,120.0,52.5,6540.0,1,2.0,1
2025-10-16 15:43:00,25063.5,VALLE,down,minor,0.0,27.5,6660.0,1,2.0,1
2025-10-16 15:45:00,25123.75,PICO,up,minor,120.0,60.25,6540.0,1,2.0,1
2025-10-16 15:45:00,25086.5,VALLE,down,minor,0.0,37.25,6660.0,1,2.0,1
2025-10-16 15:46:00,25125.5,PICO,up,minor,60.0,39.0,6600.0,1,2.0,1
2025-10-16 15:50:00,25026.75,VALLE,down,minor,240.0,98.75,6420.0,1,2.0,1
2025-10-16 15:51:00,25057.75,PICO,up,minor,60.0,31.0,6600.0,1,2.0,1
2025-10-16 15:51:00,25030.75,VALLE,down,minor,0.0,27.0,6660.0,1,2.0,1
2025-10-16 15:56:00,25096.25,PICO,up,minor,300.0,65.5,6360.0,1,2.0,1
2025-10-16 15:57:00,25047.5,VALLE,down,minor,60.0,48.75,6600.0,1,2.0,1
2025-10-16 15:59:00,25086.75,PICO,up,minor,120.0,39.25,6540.0,1,2.0,1
2025-10-16 16:03:00,25037.25,VALLE,down,minor,240.0,49.5,6420.0,1,2.0,1
2025-10-16 16:03:00,25070.25,PICO,up,minor,0.0,33.0,6660.0,1,2.0,1
2025-10-16 16:04:00,25035.0,VALLE,down,minor,60.0,35.25,6600.0,1,2.0,1
