timestamp,open,high,low,close,volume
2019-02-14 00:01:00+01:00,1735.7,1735.8,1735.0,1735.4,262
2019-02-14 00:02:00+01:00,1735.5,1735.8,1735.5,1735.7,172
2019-02-14 00:03:00+01:00,1735.6,1735.8,1735.6,1735.6,63
2019-02-14 00:04:00+01:00,1735.7,1735.7,1735.6,1735.6,93
2019-02-14 00:05:00+01:00,1735.6,1735.7,1735.6,1735.7,22
2019-02-14 00:06:00+01:00,1735.7,1735.8,1735.7,1735.7,74
2019-02-14 00:07:00+01:00,1735.7,1735.8,1735.7,1735.8,69
2019-02-14 00:08:00+01:00,1735.8,1735.9,1735.8,1735.9,36
2019-02-14 00:09:00+01:00,1735.9,1736.2,1735.8,1736.1,126
2019-02-14 00:10:00+01:00,1736.1,1736.2,1736.1,1736.1,122
2019-02-14 00:11:00+01:00,1736.1,1736.2,1736.1,1736.1,27
2019-02-14 00:12:00+01:00,1736.1,1736.2,1736.0,1736.0,33
2019-02-14 00:13:00+01:00,1736.1,1736.2,1735.9,1736.1,78
2019-02-14 00:14:00+01:00,1736.1,1736.1,1736.0,1736.0,27
2019-02-14 00:15:00+01:00,1736.1,1736.2,1736.1,1736.1,12
2019-02-14 00:16:00+01:00,1736.1,1736.2,1736.1,1736.2,24
2019-02-14 00:17:00+01:00,1736.2,1736.4,1736.2,1736.4,101
2019-02-14 00:18:00+01:00,1736.4,1736.6,1736.3,1736.6,119
2019-02-14 00:19:00+01:00,1736.5,1736.6,1736.4,1736.5,77
2019-02-14 00:20:00+01:00,1736.5,1736.5,1736.4,1736.5,14
2019-02-14 00:21:00+01:00,1736.4,1736.5,1736.3,1736.5,31
2019-02-14 00:22:00+01:00,1736.4,1736.5,1736.4,1736.5,35
2019-02-14 00:23:00+01:00,1736.4,1736.5,1736.3,1736.3,65
2019-02-14 00:24:00+01:00,1736.2,1736.3,1736.1,1736.1,44
2019-02-14 00:25:00+01:00,1736.1,1736.2,1736.1,1736.2,30
2019-02-14 00:26:00+01:00,1736.2,1736.3,1736.2,1736.3,20
2019-02-14 00:27:00+01:00,1736.2,1736.4,1736.2,1736.4,64
2019-02-14 00:28:00+01:00,1736.3,1736.4,1736.3,1736.3,13
2019-02-14 00:29:00+01:00,1736.4,1736.5,1736.4,1736.5,11
2019-02-14 00:30:00+01:00,1736.4,1736.5,1736.3,1736.3,10
2019-02-14 00:31:00+01:00,1736.4,1736.5,1736.3,1736.4,21
2019-02-14 00:32:00+01:00,1736.4,1736.5,1736.4,1736.5,25
2019-02-14 00:33:00+01:00,1736.4,1736.5,1736.3,1736.3,33
2019-02-14 00:34:00+01:00,1736.3,1736.4,1736.3,1736.4,3
2019-02-14 00:35:00+01:00,1736.3,1736.4,1736.3,1736.4,3
2019-02-14 00:36:00+01:00,1736.4,1736.5,1736.4,1736.4,49
2019-02-14 00:37:00+01:00,1736.5,1736.5,1736.5,1736.5,17
2019-02-14 00:38:00+01:00,1736.5,1736.5,1736.4,1736.5,11
2019-02-14 00:39:00+01:00,1736.5,1736.5,1736.4,1736.5,20
2019-02-14 00:40:00+01:00,1736.6,1736.7,1736.5,1736.6,70
2019-02-14 00:41:00+01:00,1736.7,1736.7,1736.4,1736.4,108
2019-02-14 00:42:00+01:00,1736.3,1736.6,1736.3,1736.6,94
2019-02-14 00:43:00+01:00,1736.5,1736.7,1736.5,1736.7,39
2019-02-14 00:44:00+01:00,1736.6,1736.6,1736.6,1736.6,24
2019-02-14 00:45:00+01:00,1736.6,1736.7,1736.5,1736.7,69
2019-02-14 00:46:00+01:00,1736.6,1736.6,1736.5,1736.6,42
2019-02-14 00:47:00+01:00,1736.6,1736.7,1736.5,1736.7,64
2019-02-14 00:48:00+01:00,1736.6,1736.6,1736.5,1736.5,69
2019-02-14 00:49:00+01:00,1736.5,1736.5,1736.4,1736.5,15
2019-02-14 00:50:00+01:00,1736.5,1736.5,1736.5,1736.5,5
2019-02-14 00:51:00+01:00,1736.4,1736.5,1736.4,1736.5,23
2019-02-14 00:52:00+01:00,1736.4,1736.5,1736.3,1736.4,116
2019-02-14 00:53:00+01:00,1736.4,1736.4,1736.4,1736.4,5
2019-02-14 00:54:00+01:00,1736.4,1736.4,1736.3,1736.4,31
2019-02-14 00:55:00+01:00,1736.4,1736.5,1736.4,1736.4,56
2019-02-14 00:56:00+01:00,1736.4,1736.5,1736.3,1736.5,18
2019-02-14 00:57:00+01:00,1736.5,1736.6,1736.5,1736.6,12
2019-02-14 00:58:00+01:00,1736.6,1736.6,1736.6,1736.6,31
2019-02-14 00:59:00+01:00,1736.6,1736.7,1736.6,1736.6,13
2019-02-14 01:00:00+01:00,1736.6,1736.6,1736.6,1736.6,4
2019-02-14 01:01:00+01:00,1736.5,1736.7,1736.5,1736.6,30
2019-02-14 01:02:00+01:00,1736.6,1736.8,1736.6,1736.8,33
2019-02-14 01:03:00+01:00,1736.7,1736.7,1736.4,1736.4,55
2019-02-14 01:04:00+01:00,1736.5,1736.7,1736.5,1736.6,106
2019-02-14 01:05:00+01:00,1736.6,1736.7,1736.5,1736.6,33
2019-02-14 01:06:00+01:00,1736.5,1736.6,1736.4,1736.5,70
2019-02-14 01:07:00+01:00,1736.6,1736.6,1736.3,1736.3,56
2019-02-14 01:08:00+01:00,1736.4,1736.4,1736.1,1736.1,54
2019-02-14 01:09:00+01:00,1736.2,1736.2,1736.0,1736.0,45
2019-02-14 01:10:00+01:00,1736.0,1736.1,1736.0,1736.0,67
2019-02-14 01:11:00+01:00,1736.0,1736.2,1735.9,1736.2,110
2019-02-14 01:12:00+01:00,1736.2,1736.6,1736.2,1736.4,229
2019-02-14 01:13:00+01:00,1736.3,1736.3,1736.1,1736.1,130
2019-02-14 01:14:00+01:00,1736.2,1736.2,1736.1,1736.1,43
2019-02-14 01:15:00+01:00,1736.1,1736.1,1735.9,1736.1,83
2019-02-14 01:16:00+01:00,1736.1,1736.1,1736.1,1736.1,37
2019-02-14 01:17:00+01:00,1736.2,1736.3,1736.2,1736.3,26
2019-02-14 01:18:00+01:00,1736.2,1736.3,1736.2,1736.2,42
2019-02-14 01:19:00+01:00,1736.1,1736.3,1736.1,1736.3,21
2019-02-14 01:20:00+01:00,1736.2,1736.4,1736.2,1736.4,38
2019-02-14 01:21:00+01:00,1736.4,1736.6,1736.4,1736.5,45
2019-02-14 01:22:00+01:00,1736.5,1736.6,1736.5,1736.6,26
2019-02-14 01:23:00+01:00,1736.5,1736.6,1736.5,1736.6,53
2019-02-14 01:24:00+01:00,1736.6,1736.7,1736.6,1736.7,51
2019-02-14 01:25:00+01:00,1736.7,1736.7,1736.6,1736.7,24
2019-02-14 01:26:00+01:00,1736.6,1736.8,1736.6,1736.7,63
2019-02-14 01:27:00+01:00,1736.7,1737.0,1736.7,1736.7,147
2019-02-14 01:28:00+01:00,1736.6,1736.7,1736.6,1736.7,32
2019-02-14 01:29:00+01:00,1736.7,1736.7,1736.6,1736.7,32
