timestamp;precio;volume;lado;bid;ask
2025-12-17 00:00:00.053;25091,75;1;BID;25096,25;25109,75
2025-12-17 00:00:00.053;25092,0;1;BID;25096,25;25109,75
2025-12-17 00:00:03.060;25094,0;1;BID;25101,0;25106,25
2025-12-17 00:00:03.060;25094,0;1;BID;25101,0;25106,25
2025-12-17 00:00:03.060;25094,0;1;BID;25101,0;25106,25
2025-12-17 00:00:03.060;25094,0;1;BID;25101,0;25106,25
2025-12-17 00:00:03.348;25099,75;1;BID;25101,0;25106,25
2025-12-17 00:00:03.436;25104,5;1;ASK;25101,0;25106,25
2025-12-17 00:00:08.632;25114,0;1;ASK;25110,25;25114,0
2025-12-17 00:00:09.344;25111,0;1;ASK;25108,25;25112,0
2025-12-17 00:00:09.664;25112,0;1;ASK;25108,25;25112,0
2025-12-17 00:00:09.664;25112,25;1;ASK;25108,25;25112,0
2025-12-17 00:00:09.664;25112,25;1;ASK;25108,25;25112,0
2025-12-17 00:00:19.972;25110,25;1;ASK;25108,5;25112,0
2025-12-17 00:00:20.460;25112,0;1;BID;25110,5;25114,0
2025-12-17 00:00:30.164;25112,75;1;BID;25112,25;25114,0
2025-12-17 00:00:30.216;25112,25;1;BID;25112,25;25114,0
2025-12-17 00:00:33.704;25112,25;1;ASK;25110,5;25112,25
2025-12-17 00:01:03.028;25096,25;1;BID;25096,25;25100,25
2025-12-17 00:01:12.568;25094,25;1;ASK;25092,0;25095,5
2025-12-17 00:01:12.568;25093,75;1;ASK;25092,0;25095,5
2025-12-17 00:01:20.044;25092,0;1;BID;25092,5;25096,25
2025-12-17 00:01:32.448;25093,5;1;ASK;25090,25;25094,0
2025-12-17 00:01:44.588;25094,5;1;ASK;25093,75;25095,0
2025-12-17 00:01:48.172;25095,0;1;BID;25094,5;25098,0
2025-12-17 00:01:48.748;25095,5;1;BID;25094,5;25098,0
2025-12-17 00:01:54.464;25098,5;1;BID;25098,5;25102,0
2025-12-17 00:01:59.364;25098,75;1;ASK;25093,75;25097,0
2025-12-17 00:02:02.808;25094,5;1;BID;25094,25;25098,0
2025-12-17 00:02:02.808;25094,25;1;BID;25094,25;25098,0
2025-12-17 00:02:05.752;25094,5;1;BID;25093,75;25096,25
2025-12-17 00:02:05.752;25094,25;1;BID;25093,75;25096,25
