timestamp;precio;volume;lado;bid;ask
2025-12-18 00:06:05.884;24745,0;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24745,25;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24745,5;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24746,0;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24746,25;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24746,5;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24746,75;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24747,0;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24747,0;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24747,25;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24747,75;1;BID;24746,75;24749,75
2025-12-18 00:06:05.884;24747,75;1;BID;24746,75;24749,75
2025-12-18 00:06:06.208;24746,75;1;BID;24745,5;24749,5
2025-12-18 00:06:13.272;24751,0;1;ASK;24748,25;24751,25
2025-12-18 00:06:29.668;24754,0;3;BID;24754,25;24757,25
2025-12-18 00:06:29.912;24754,0;2;BID;24754,25;24757,25
2025-12-18 00:06:29.912;24754,0;1;BID;24754,25;24757,25
2025-12-18 00:06:29.912;24754,0;1;BID;24754,25;24757,25
2025-12-18 00:06:30.748;24757,25;1;BID;24756,0;24759,0
2025-12-18 00:07:14.384;24752,75;1;ASK;24750,75;24753,75
2025-12-18 00:07:24.084;24752,75;1;ASK;24749,75;24752,5
2025-12-18 00:07:53.768;24745,0;1;ASK;24743,5;24745,75
2025-12-18 00:07:55.136;24741,25;1;BID;24740,25;24742,75
2025-12-18 00:08:31.064;24738,75;1;BID;24738,5;24740,25
2025-12-18 00:08:35.144;24736,5;1;BID;24736,0;24738,0
2025-12-18 00:08:35.168;24736,75;1;BID;24736,0;24738,0
2025-12-18 00:09:33.356;24741,75;1;ASK;24739,75;24742,0
2025-12-18 00:09:49.476;24739,25;1;ASK;24738,0;24740,0
2025-12-18 00:09:57.056;24733,5;1;ASK;24732,25;24734,0
2025-12-18 00:09:59.556;24735,25;1;BID;24735,75;24737,5
2025-12-18 00:10:00.432;24738,0;1;ASK;24736,0;24738,25
2025-12-18 00:10:00.432;24738,25;1;ASK;24736,0;24738,25
2025-12-18 00:10:00.432;24738,5;1;ASK;24736,0;24738,25
2025-12-18 00:10:19.192;24733,25;1;ASK;24731,5;24733,25
2025-12-18 00:10:21.332;24733,25;1;BID;24732,75;24734,5
2025-12-18 00:10:31.252;24734,0;1;ASK;24731,0;24732,75
2025-12-18 00:10:31.252;24733,75;1;ASK;24731,0;24732,75
2025-12-18 00:10:32.136;24732,75;1;ASK;24731,0;24733,0
2025-12-18 00:10:36.176;24734,5;1;BID;24734,5;24736,25
2025-12-18 00:10:50.356;24734,5;1;BID;24734,5;24736,5
2025-12-18 00:10:54.536;24735,25;1;ASK;24734,25;24736,25
2025-12-18 00:10:54.536;24735,0;1;BID;24734,25;24736,25
2025-12-18 00:10:54.536;24734,75;1;BID;24734,25;24736,25
2025-12-18 00:10:54.536;24734,75;1;BID;24734,25;24736,25
2025-12-18 00:10:54.536;24734,75;1;BID;24734,25;24736,25
2025-12-18 00:10:54.540;24734,5;1;BID;24734,25;24736,25
2025-12-18 00:10:54.540;24734,5;1;BID;24734,25;24736,25
2025-12-18 00:11:18.964;24737,25;1;BID;24736,25;24738,5
2025-12-18 00:11:26.108;24737,75;1;BID;24737,5;24739,5
2025-12-18 00:11:32.448;24738,0;1;ASK;24735,75;24737,75
2025-12-18 00:11:37.448;24737,5;1;ASK;24735,75;24737,75
2025-12-18 00:11:51.272;24736,25;1;BID;24735,75;24738,0
2025-12-18 00:11:51.272;24736,0;1;BID;24735,75;24738,0
2025-12-18 00:12:25.788;24732,25;1;BID;24731,75;24734,25
2025-12-18 00:12:48.520;24731,0;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24731,0;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24730,5;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24730,5;2;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24730,5;2;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24730,25;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24730,25;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24730,25;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24730,0;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24729,75;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24729,25;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24729,25;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24729,25;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.520;24728,75;1;BID;24728,0;24730,25
2025-12-18 00:12:48.520;24728,5;1;BID;24728,0;24730,25
2025-12-18 00:12:48.528;24730,25;1;ASK;24728,0;24730,25
2025-12-18 00:12:48.744;24729,25;1;ASK;24728,0;24730,25
2025-12-18 00:12:49.344;24730,25;1;ASK;24728,25;24731,0
2025-12-18 00:12:52.000;24728,5;1;BID;24728,25;24731,0
2025-12-18 00:13:06.796;24736,25;1;BID;24736,25;24738,0
2025-12-18 00:13:07.992;24735,25;1;BID;24735,0;24737,25
2025-12-18 00:13:10.884;24737,0;1;ASK;24734,5;24737,25
2025-12-18 00:13:23.728;24732,0;1;BID;24732,0;24734,0
2025-12-18 00:14:09.344;24734,0;1;ASK;24733,0;24734,25
2025-12-18 00:14:11.852;24734,25;1;ASK;24733,5;24734,25
2025-12-18 00:14:15.356;24734,25;1;ASK;24732,75;24735,0
2025-12-18 00:14:15.356;24734,25;3;ASK;24732,75;24735,0
2025-12-18 00:14:15.356;24734,25;2;ASK;24732,75;24735,0
2025-12-18 00:14:15.848;24734,25;1;ASK;24732,75;24735,0
2025-12-18 00:14:15.848;24734,25;2;ASK;24732,75;24735,0
2025-12-18 00:15:19.340;24734,5;1;BID;24734,5;24736,25
2025-12-18 00:15:33.184;24735,25;1;ASK;24733,0;24735,25
2025-12-18 00:15:33.188;24734,5;1;ASK;24733,0;24735,25
2025-12-18 00:15:33.188;24734,25;1;ASK;24733,0;24735,25
2025-12-18 00:15:33.192;24734,0;1;BID;24733,0;24735,25
2025-12-18 00:15:33.212;24734,25;1;ASK;24733,0;24735,25
2025-12-18 00:16:33.500;24728,75;1;ASK;24727,75;24729,5
2025-12-18 00:16:33.516;24729,75;1;ASK;24727,75;24729,5
2025-12-18 00:16:35.912;24728,75;1;ASK;24726,5;24728,5
2025-12-18 00:16:40.220;24726,25;1;BID;24727,25;24729,0
2025-12-18 00:16:40.796;24727,5;1;BID;24727,25;24729,0
2025-12-18 00:16:42.024;24727,5;1;ASK;24726,5;24728,25
2025-12-18 00:16:42.032;24726,0;1;BID;24726,5;24728,25
2025-12-18 00:16:42.036;24725,75;1;BID;24726,5;24728,25
2025-12-18 00:16:54.972;24728,0;1;BID;24727,5;24729,25
2025-12-18 00:16:54.972;24727,75;1;BID;24727,5;24729,25
2025-12-18 00:17:49.432;24729,75;1;ASK;24728,0;24730,25
2025-12-18 00:17:49.432;24729,75;1;ASK;24728,0;24730,25
2025-12-18 00:18:01.396;24728,75;1;BID;24729,25;24731,25
2025-12-18 00:18:01.396;24728,75;1;BID;24729,25;24731,25
2025-12-18 00:18:01.400;24728,75;1;BID;24729,25;24731,25
2025-12-18 00:18:01.400;24728,5;1;BID;24729,25;24731,25
2025-12-18 00:18:01.400;24728,25;1;BID;24729,25;24731,25
2025-12-18 00:18:01.400;24727,75;1;BID;24729,25;24731,25
2025-12-18 00:18:53.928;24730,0;1;BID;24729,25;24731,0
2025-12-18 00:19:10.504;24728,0;1;ASK;24726,5;24728,25
2025-12-18 00:19:13.948;24728,25;1;BID;24729,25;24731,0
2025-12-18 00:19:13.948;24728,5;1;BID;24729,25;24731,0
2025-12-18 00:19:13.948;24728,75;1;BID;24729,25;24731,0
2025-12-18 00:19:13.948;24729,0;1;BID;24729,25;24731,0
2025-12-18 00:19:13.948;24729,25;1;BID;24729,25;24731,0
2025-12-18 00:19:27.440;24731,25;1;BID;24732,25;24733,75
2025-12-18 00:19:27.464;24731,5;1;BID;24732,25;24733,75
2025-12-18 00:20:06.764;24728,5;1;BID;24728,25;24729,75
2025-12-18 00:20:06.764;24728,75;1;BID;24728,25;24729,75
2025-12-18 00:20:06.764;24729,0;2;ASK;24728,25;24729,75
2025-12-18 00:20:06.764;24729,0;2;ASK;24728,25;24729,75
2025-12-18 00:20:06.764;24729,25;1;ASK;24728,25;24729,75
2025-12-18 00:20:14.652;24727,75;1;BID;24727,25;24728,75
2025-12-18 00:20:23.348;24726,25;1;ASK;24725,25;24727,25
2025-12-18 00:20:27.616;24725,5;1;ASK;24724,5;24726,5
2025-12-18 00:20:29.512;24727,0;1;BID;24726,25;24728,0
2025-12-18 00:20:29.512;24727,25;1;ASK;24726,25;24728,0
2025-12-18 00:20:44.532;24729,25;1;ASK;24728,0;24729,5
2025-12-18 00:21:39.064;24729,0;1;ASK;24726,75;24728,25
2025-12-18 00:21:39.064;24729,0;1;ASK;24726,75;24728,25
2025-12-18 00:21:39.088;24726,25;1;BID;24726,75;24728,25
2025-12-18 00:22:28.124;24728,0;1;ASK;24726,25;24728,25
2025-12-18 00:22:28.124;24728,25;1;ASK;24726,25;24728,25
2025-12-18 00:22:57.284;24729,25;1;ASK;24728,25;24729,5
2025-12-18 00:22:57.284;24729,25;1;ASK;24728,25;24729,5
2025-12-18 00:22:57.284;24729,5;1;ASK;24728,25;24729,5
2025-12-18 00:22:57.284;24729,75;1;ASK;24728,25;24729,5
2025-12-18 00:22:57.284;24730,0;1;ASK;24728,25;24729,5
2025-12-18 00:22:57.284;24730,0;1;ASK;24728,25;24729,5
2025-12-18 00:23:07.808;24728,75;1;BID;24729,5;24731,25
2025-12-18 00:23:07.928;24729,75;1;BID;24729,5;24731,25
2025-12-18 00:23:09.352;24731,25;1;ASK;24729,5;24731,0
2025-12-18 00:23:11.220;24731,0;1;ASK;24727,75;24729,5
2025-12-18 00:23:11.332;24729,25;1;ASK;24727,75;24729,5
2025-12-18 00:23:12.856;24729,5;1;ASK;24727,5;24729,25
2025-12-18 00:23:14.520;24729,5;1;ASK;24728,5;24730,0
2025-12-18 00:23:22.344;24730,25;1;ASK;24729,5;24731,0
2025-12-18 00:23:22.356;24730,25;1;ASK;24729,5;24731,0
2025-12-18 00:23:42.628;24728,25;1;BID;24728,0;24729,25
2025-12-18 00:24:02.260;24726,0;1;ASK;24724,75;24726,25
2025-12-18 00:24:37.476;24727,0;1;BID;24727,0;24728,75
2025-12-18 00:24:53.620;24724,0;1;BID;24723,5;24725,25
2025-12-18 00:25:09.980;24722,5;1;BID;24722,25;24724,25
2025-12-18 00:25:16.924;24721,25;1;ASK;24719,0;24720,75
2025-12-18 00:25:19.820;24716,0;1;ASK;24714,5;24716,25
2025-12-18 00:25:19.820;24715,75;1;ASK;24714,5;24716,25
2025-12-18 00:25:19.820;24715,5;1;ASK;24714,5;24716,25
2025-12-18 00:25:31.064;24712,5;1;BID;24711,75;24713,75
2025-12-18 00:25:31.064;24712,25;1;BID;24711,75;24713,75
2025-12-18 00:25:31.064;24712,0;1;BID;24711,75;24713,75
2025-12-18 00:25:31.064;24711,75;1;BID;24711,75;24713,75
2025-12-18 00:25:32.540;24713,75;1;BID;24713,75;24715,25
2025-12-18 00:25:35.780;24713,25;1;ASK;24711,5;24713,25
2025-12-18 00:25:42.796;24712,25;1;ASK;24710,5;24712,25
2025-12-18 00:25:50.424;24709,25;1;ASK;24708,25;24710,0
2025-12-18 00:26:18.096;24711,5;1;ASK;24710,25;24712,25
2025-12-18 00:26:18.620;24711,25;1;ASK;24710,25;24712,25
2025-12-18 00:26:32.152;24710,75;1;BID;24710,5;24712,25
2025-12-18 00:26:32.156;24711,25;1;BID;24710,5;24712,25
2025-12-18 00:26:33.540;24712,25;1;ASK;24710,5;24712,25
2025-12-18 00:26:36.352;24710,0;1;BID;24710,25;24711,75
2025-12-18 00:27:00.844;24710,25;1;ASK;24708,5;24710,0
2025-12-18 00:27:02.268;24710,0;1;BID;24709,75;24711,25
2025-12-18 00:27:31.264;24715,25;1;BID;24714,75;24717,0
2025-12-18 00:27:39.156;24718,25;1;BID;24718,75;24721,0
2025-12-18 00:27:39.156;24718,25;1;BID;24718,75;24721,0
2025-12-18 00:27:39.156;24718,25;1;BID;24718,75;24721,0
2025-12-18 00:30:19.416;24733,5;1;BID;24734,25;24736,0
2025-12-18 00:30:57.324;24734,25;1;ASK;24732,25;24734,25
2025-12-18 00:30:57.324;24734,5;1;ASK;24732,25;24734,25
2025-12-18 00:31:03.128;24735,25;1;BID;24735,0;24737,0
2025-12-18 00:31:03.128;24734,75;1;BID;24735,0;24737,0
2025-12-18 00:31:24.620;24738,5;1;ASK;24737,0;24738,75
2025-12-18 00:31:24.620;24738,75;1;ASK;24737,0;24738,75
2025-12-18 00:31:28.328;24737,5;1;BID;24737,0;24738,75
2025-12-18 00:31:28.328;24737,5;1;BID;24737,0;24738,75
2025-12-18 00:31:35.848;24737,0;2;ASK;24736,0;24737,75
2025-12-18 00:31:37.424;24734,75;1;BID;24734,75;24736,75
2025-12-18 00:31:40.796;24737,0;1;BID;24736,25;24738,25
2025-12-18 00:32:03.660;24733,5;1;ASK;24732,25;24734,5
2025-12-18 00:32:03.660;24733,75;1;ASK;24732,25;24734,5
2025-12-18 00:32:03.660;24733,75;1;ASK;24732,25;24734,5
2025-12-18 00:32:03.660;24734,0;1;ASK;24732,25;24734,5
2025-12-18 00:32:03.660;24734,0;1;ASK;24732,25;24734,5
2025-12-18 00:33:02.384;24730,0;1;ASK;24727,5;24729,5
2025-12-18 00:33:42.000;24721,75;1;BID;24721,0;24723,0
2025-12-18 00:33:42.000;24721,5;1;BID;24721,0;24723,0
2025-12-18 00:33:42.000;24721,5;1;BID;24721,0;24723,0
2025-12-18 00:33:42.004;24721,0;1;ASK;24719,0;24720,75
2025-12-18 00:33:53.020;24722,25;1;ASK;24720,75;24722,5
2025-12-18 00:33:59.716;24722,25;1;BID;24721,75;24723,75
2025-12-18 00:34:40.180;24723,0;1;BID;24722,75;24724,5
2025-12-18 00:34:49.564;24721,0;1;ASK;24720,25;24721,75
2025-12-18 00:34:58.348;24725,25;1;BID;24726,25;24727,25
2025-12-18 00:34:58.348;24725,25;1;BID;24726,25;24727,25
2025-12-18 00:34:58.956;24726,5;1;BID;24726,25;24727,25
2025-12-18 00:35:00.008;24728,5;1;BID;24728,25;24729,5
2025-12-18 00:35:00.008;24728,5;1;BID;24728,25;24729,5
2025-12-18 00:35:04.072;24729,25;1;BID;24729,0;24730,5
2025-12-18 00:35:14.052;24729,25;2;ASK;24728,25;24730,25
2025-12-18 00:35:14.052;24729,25;1;ASK;24728,25;24730,25
2025-12-18 00:35:14.052;24729,25;1;ASK;24728,25;24730,25
2025-12-18 00:35:31.320;24728,0;1;ASK;24726,75;24728,25
2025-12-18 00:36:04.660;24731,25;1;ASK;24730,5;24732,0
2025-12-18 00:36:33.936;24734,25;1;BID;24733,5;24735,25
2025-12-18 00:36:53.784;24738,0;1;ASK;24737,25;24738,75
2025-12-18 00:36:53.784;24738,75;1;ASK;24737,25;24738,75
2025-12-18 00:37:03.636;24738,75;1;BID;24738,25;24740,0
2025-12-18 00:37:55.236;24737,0;1;BID;24736,5;24738,0
2025-12-18 00:38:01.948;24737,75;1;BID;24737,25;24738,5
2025-12-18 00:38:02.028;24738,5;1;ASK;24737,25;24739,0
2025-12-18 00:38:02.028;24738,5;1;ASK;24737,25;24739,0
2025-12-18 00:39:03.212;24738,0;1;BID;24737,75;24739,5
2025-12-18 00:39:20.824;24738,5;1;BID;24738,5;24740,0
2025-12-18 00:39:20.824;24738,25;1;BID;24738,5;24740,0
2025-12-18 00:39:24.380;24738,25;1;BID;24738,0;24739,75
2025-12-18 00:39:24.380;24738,25;1;BID;24738,0;24739,75
2025-12-18 00:39:24.380;24738,0;1;BID;24738,0;24739,75
2025-12-18 00:40:28.828;24733,0;1;ASK;24732,0;24733,75
2025-12-18 00:40:28.828;24733,25;1;ASK;24732,0;24733,75
2025-12-18 00:40:54.704;24734,5;1;ASK;24732,75;24734,75
2025-12-18 00:40:59.384;24735,25;1;BID;24738,25;24740,0
2025-12-18 00:40:59.384;24735,25;1;BID;24738,25;24740,0
2025-12-18 00:40:59.388;24735,5;1;BID;24738,25;24740,0
2025-12-18 00:40:59.752;24738,5;1;BID;24738,25;24740,0
2025-12-18 00:41:26.616;24741,5;1;ASK;24740,25;24741,75
2025-12-18 00:41:41.176;24739,75;1;BID;24739,25;24740,75
2025-12-18 00:41:55.084;24740,0;1;BID;24739,75;24741,75
2025-12-18 00:41:59.348;24743,0;1;BID;24743,5;24745,0
2025-12-18 00:41:59.352;24743,5;1;BID;24743,5;24745,0
2025-12-18 00:42:17.136;24742,5;1;BID;24742,0;24743,75
2025-12-18 00:42:24.364;24742,75;1;BID;24742,25;24744,0
2025-12-18 00:42:24.364;24742,5;1;BID;24742,25;24744,0
2025-12-18 00:42:24.364;24742,25;1;BID;24742,25;24744,0
2025-12-18 00:42:36.944;24745,25;1;BID;24745,75;24747,5
2025-12-18 00:44:18.020;24747,0;1;BID;24747,75;24749,25
2025-12-18 00:44:18.024;24747,75;1;BID;24747,75;24749,25
2025-12-18 00:44:18.024;24747,75;1;BID;24747,75;24749,25
2025-12-18 00:44:18.024;24748,0;1;BID;24747,75;24749,25
2025-12-18 00:44:18.024;24748,25;1;BID;24747,75;24749,25
2025-12-18 00:44:18.024;24748,5;1;ASK;24747,75;24749,25
2025-12-18 00:44:18.024;24748,5;1;ASK;24747,75;24749,25
2025-12-18 00:44:18.024;24748,75;1;ASK;24747,75;24749,25
2025-12-18 00:44:19.316;24747,5;1;ASK;24745,5;24747,5
2025-12-18 00:44:31.816;24744,75;1;ASK;24744,0;24745,5
2025-12-18 00:44:32.292;24745,5;1;ASK;24744,25;24745,75
2025-12-18 00:44:32.292;24745,75;1;ASK;24744,25;24745,75
2025-12-18 00:44:51.672;24743,0;1;ASK;24741,0;24742,75
2025-12-18 00:44:51.672;24742,75;1;ASK;24741,0;24742,75
2025-12-18 00:45:03.172;24740,0;1;ASK;24739,25;24740,75
2025-12-18 00:45:05.148;24738,75;1;BID;24738,75;24740,25
2025-12-18 00:45:05.148;24738,5;1;BID;24738,75;24740,25
2025-12-18 00:45:08.308;24739,75;1;ASK;24738,0;24739,5
2025-12-18 00:45:10.768;24738,0;1;ASK;24737,0;24738,0
2025-12-18 00:45:10.776;24737,5;1;ASK;24737,0;24738,0
2025-12-18 00:45:11.460;24737,0;1;ASK;24735,0;24736,5
2025-12-18 00:46:05.756;24733,0;1;ASK;24732,0;24733,75
2025-12-18 00:47:16.612;24737,0;1;ASK;24736,0;24738,0
2025-12-18 00:47:16.612;24737,25;1;ASK;24736,0;24738,0
2025-12-18 00:47:16.612;24737,25;1;ASK;24736,0;24738,0
2025-12-18 00:47:53.120;24736,5;1;BID;24736,75;24738,0
2025-12-18 00:47:54.396;24737,0;1;ASK;24734,5;24735,75
2025-12-18 00:47:54.396;24736,75;2;ASK;24734,5;24735,75
2025-12-18 00:48:25.768;24738,0;1;BID;24737,5;24739,0
2025-12-18 00:48:55.932;24736,0;1;ASK;24735,25;24736,75
2025-12-18 00:49:32.596;24734,0;1;ASK;24732,5;24734,25
2025-12-18 00:49:48.748;24733,0;2;ASK;24730,0;24731,25
2025-12-18 00:49:48.752;24732,0;1;ASK;24730,0;24731,25
2025-12-18 00:49:48.764;24731,0;1;ASK;24730,0;24731,25
2025-12-18 00:49:49.588;24730,0;1;BID;24729,5;24731,0
2025-12-18 00:50:22.088;24728,5;1;ASK;24727,0;24728,5
2025-12-18 00:50:22.088;24728,0;1;ASK;24727,0;24728,5
2025-12-18 00:50:22.092;24728,0;1;ASK;24727,0;24728,5
2025-12-18 00:50:22.092;24728,0;1;ASK;24727,0;24728,5
2025-12-18 00:50:25.008;24727,25;1;BID;24726,75;24728,25
2025-12-18 00:50:54.156;24725,75;2;ASK;24724,0;24725,5
2025-12-18 00:50:54.864;24726,25;1;ASK;24724,0;24725,5
2025-12-18 00:51:04.664;24723,0;1;ASK;24721,5;24723,0
2025-12-18 00:51:04.664;24722,75;1;ASK;24721,5;24723,0
2025-12-18 00:51:09.904;24721,5;1;ASK;24720,0;24721,5
2025-12-18 00:51:09.904;24721,25;1;ASK;24720,0;24721,5
2025-12-18 00:51:09.904;24721,0;1;ASK;24720,0;24721,5
2025-12-18 00:51:19.940;24719,25;1;ASK;24717,5;24718,5
2025-12-18 00:51:19.944;24719,0;1;ASK;24717,5;24718,5
2025-12-18 00:51:19.944;24718,5;1;ASK;24717,5;24718,5
2025-12-18 00:51:19.944;24718,5;1;ASK;24717,5;24718,5
2025-12-18 00:51:19.944;24718,25;1;ASK;24717,5;24718,5
2025-12-18 00:51:19.944;24718,25;1;ASK;24717,5;24718,5
2025-12-18 00:51:40.856;24717,75;1;ASK;24716,75;24717,75
2025-12-18 00:51:52.324;24716,25;1;BID;24715,75;24717,0
2025-12-18 00:51:52.324;24716,75;1;ASK;24715,75;24717,0
2025-12-18 00:51:53.012;24717,0;1;ASK;24716,0;24717,25
2025-12-18 00:51:53.012;24717,25;1;ASK;24716,0;24717,25
2025-12-18 00:51:53.012;24717,5;1;ASK;24716,0;24717,25
2025-12-18 00:52:02.008;24714,0;1;BID;24714,25;24715,25
2025-12-18 00:52:05.148;24713,0;1;ASK;24711,75;24712,75
2025-12-18 00:52:05.408;24712,0;1;BID;24711,75;24712,75
2025-12-18 00:52:18.188;24710,0;1;ASK;24708,75;24710,25
2025-12-18 00:52:30.752;24706,25;1;ASK;24701,75;24703,5
2025-12-18 00:52:30.760;24705,25;1;ASK;24701,75;24703,5
2025-12-18 00:52:30.772;24704,75;1;ASK;24701,75;24703,5
2025-12-18 00:52:30.804;24703,0;1;ASK;24701,75;24703,5
2025-12-18 00:52:30.820;24702,75;1;ASK;24701,75;24703,5
2025-12-18 00:52:44.104;24702,75;1;BID;24702,25;24704,25
2025-12-18 00:52:54.448;24702,25;1;BID;24702,5;24704,25
2025-12-18 00:53:16.812;24710,0;1;ASK;24709,0;24711,0
2025-12-18 00:53:26.716;24709,5;1;ASK;24708,25;24709,5
2025-12-18 00:53:26.716;24709,5;1;ASK;24708,25;24709,5
2025-12-18 00:53:27.152;24708,5;1;BID;24707,75;24709,5
2025-12-18 00:53:27.152;24708,25;1;BID;24707,75;24709,5
2025-12-18 00:53:56.312;24708,0;1;ASK;24706,5;24708,0
2025-12-18 00:53:57.440;24706,5;1;ASK;24705,25;24706,5
2025-12-18 00:54:19.408;24707,25;1;BID;24708,5;24710,0
2025-12-18 00:54:19.408;24708,0;1;BID;24708,5;24710,0
2025-12-18 00:54:28.928;24709,25;1;BID;24708,75;24710,0
2025-12-18 00:54:56.500;24707,0;1;ASK;24706,25;24707,75
2025-12-18 00:55:35.784;24702,0;1;BID;24702,75;24704,25
