timestamp;price;volume;lado;bid;ask
2025-12-09 00:00:01.956;25713,0;1;BID;25712,75;25714,75
2025-12-09 00:00:02.008;25715,75;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.012;25714,5;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.012;25713,0;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.052;25713,5;2;ASK;25710,75;25713,25
2025-12-09 00:00:02.052;25713,5;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.060;25714,5;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.064;25715,0;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.064;25715,0;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.064;25715,25;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.112;25715,75;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.120;25713,0;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.152;25714,75;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.152;25715,0;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.152;25715,5;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.152;25716,0;2;ASK;25710,75;25713,25
2025-12-09 00:00:02.504;25712,5;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.620;25712,5;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.620;25712,25;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.620;25712,0;1;ASK;25710,75;25713,25
2025-12-09 00:00:02.652;25710,5;1;BID;25710,75;25713,25
2025-12-09 00:00:02.720;25710,0;1;BID;25710,75;25713,25
2025-12-09 00:00:03.004;25711,0;1;BID;25710,25;25712,25
2025-12-09 00:00:03.620;25711,25;1;ASK;25710,25;25712,25
2025-12-09 00:00:03.628;25710,25;1;BID;25710,25;25712,25
2025-12-09 00:00:04.004;25712,25;1;ASK;25711,0;25712,0
2025-12-09 00:00:04.568;25710,75;1;BID;25711,0;25712,0
2025-12-09 00:00:04.568;25710,5;1;BID;25711,0;25712,0
2025-12-09 00:00:04.568;25709,75;1;BID;25711,0;25712,0
2025-12-09 00:00:04.568;25710,0;2;BID;25711,0;25712,0
2025-12-09 00:00:04.588;25709,75;1;BID;25711,0;25712,0
2025-12-09 00:00:04.684;25710,0;2;BID;25711,0;25712,0
2025-12-09 00:00:04.756;25710,0;4;BID;25711,0;25712,0
2025-12-09 00:00:04.756;25710,0;1;BID;25711,0;25712,0
2025-12-09 00:00:05.144;25712,0;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.156;25711,25;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.156;25711,25;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.156;25711,0;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.156;25711,0;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.156;25710,0;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.156;25709,5;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.248;25709,25;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.464;25709,25;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.500;25710,75;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.500;25710,75;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.680;25710,75;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.820;25709,5;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.820;25709,25;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.820;25708,75;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.820;25708,5;1;ASK;25707,5;25709,25
2025-12-09 00:00:05.820;25706,5;1;BID;25707,5;25709,25
2025-12-09 00:00:05.820;25706,0;1;BID;25707,5;25709,25
2025-12-09 00:00:06.196;25709,5;1;BID;25709,25;25711,0
2025-12-09 00:00:06.196;25709,5;2;BID;25709,25;25711,0
2025-12-09 00:00:06.432;25709,75;1;BID;25709,25;25711,0
2025-12-09 00:00:06.452;25709,75;1;BID;25709,25;25711,0
2025-12-09 00:00:07.520;25709,25;1;ASK;25707,5;25708,5
2025-12-09 00:00:07.520;25709,25;1;ASK;25707,5;25708,5
2025-12-09 00:00:08.088;25707,5;1;BID;25708,75;25709,75
2025-12-09 00:00:08.088;25707,25;1;BID;25708,75;25709,75
2025-12-09 00:00:08.088;25707,25;1;BID;25708,75;25709,75
2025-12-09 00:00:08.260;25707,0;1;BID;25708,75;25709,75
2025-12-09 00:00:08.260;25707,0;1;BID;25708,75;25709,75
2025-12-09 00:00:08.312;25708,0;1;BID;25708,75;25709,75
2025-12-09 00:00:08.312;25708,0;1;BID;25708,75;25709,75
2025-12-09 00:00:08.312;25708,0;2;BID;25708,75;25709,75
2025-12-09 00:00:08.588;25708,75;1;BID;25708,75;25709,75
2025-12-09 00:00:08.600;25708,5;1;BID;25708,75;25709,75
2025-12-09 00:00:09.144;25708,75;1;BID;25709,0;25710,5
2025-12-09 00:00:09.304;25710,0;1;ASK;25709,0;25710,5
2025-12-09 00:00:09.712;25708,75;1;BID;25709,0;25710,5
2025-12-09 00:00:09.736;25710,25;1;ASK;25709,0;25710,5
2025-12-09 00:00:10.112;25709,0;1;BID;25708,75;25710,25
2025-12-09 00:00:11.236;25708,75;1;ASK;25706,25;25707,5
2025-12-09 00:00:11.520;25708,75;1;ASK;25706,25;25707,5
2025-12-09 00:00:11.520;25708,75;1;ASK;25706,25;25707,5
2025-12-09 00:00:11.520;25708,75;1;ASK;25706,25;25707,5
2025-12-09 00:00:11.520;25708,25;1;ASK;25706,25;25707,5
2025-12-09 00:00:11.728;25706,75;1;BID;25706,25;25707,5
2025-12-09 00:00:12.144;25706,25;1;BID;25706,0;25707,0
2025-12-09 00:00:12.604;25706,25;1;BID;25706,0;25707,0
2025-12-09 00:00:12.660;25706,75;1;ASK;25706,0;25707,0
2025-12-09 00:00:12.904;25707,0;1;ASK;25706,0;25707,0
2025-12-09 00:00:12.980;25706,25;1;BID;25706,0;25707,0
2025-12-09 00:00:13.860;25707,0;1;BID;25707,25;25708,25
2025-12-09 00:00:13.900;25707,0;1;BID;25707,25;25708,25
2025-12-09 00:00:13.900;25707,0;1;BID;25707,25;25708,25
2025-12-09 00:00:13.912;25707,5;1;BID;25707,25;25708,25
2025-12-09 00:00:14.684;25708,0;1;ASK;25706,25;25707,5
2025-12-09 00:00:14.692;25707,25;1;ASK;25706,25;25707,5
2025-12-09 00:00:14.916;25706,75;1;BID;25706,25;25707,5
2025-12-09 00:00:15.056;25706,25;1;BID;25707,0;25708,25
2025-12-09 00:00:15.212;25707,5;1;BID;25707,0;25708,25
2025-12-09 00:00:15.432;25706,5;1;BID;25707,0;25708,25
2025-12-09 00:00:15.432;25706,5;1;BID;25707,0;25708,25
2025-12-09 00:00:15.432;25706,25;1;BID;25707,0;25708,25
2025-12-09 00:00:15.432;25706,0;1;BID;25707,0;25708,25
2025-12-09 00:00:15.432;25706,0;1;BID;25707,0;25708,25
2025-12-09 00:00:15.452;25706,25;1;BID;25707,0;25708,25
2025-12-09 00:00:15.460;25706,5;2;BID;25707,0;25708,25
2025-12-09 00:00:17.524;25707,25;1;BID;25707,5;25708,5
2025-12-09 00:00:18.140;25707,5;1;ASK;25706,75;25708,0
2025-12-09 00:00:18.296;25707,5;1;ASK;25706,75;25708,0
2025-12-09 00:00:18.296;25707,5;1;ASK;25706,75;25708,0
2025-12-09 00:00:19.152;25708,0;1;ASK;25706,5;25707,25
2025-12-09 00:00:20.212;25706,5;1;ASK;25706,0;25707,0
2025-12-09 00:00:20.212;25706,5;1;ASK;25706,0;25707,0
2025-12-09 00:00:21.084;25705,5;1;BID;25705,0;25706,25
2025-12-09 00:00:21.088;25705,75;1;ASK;25705,0;25706,25
2025-12-09 00:00:21.088;25705,75;1;ASK;25705,0;25706,25
2025-12-09 00:00:21.100;25705,0;2;BID;25705,0;25706,25
2025-12-09 00:00:21.100;25705,0;1;BID;25705,0;25706,25
2025-12-09 00:00:21.100;25705,0;1;BID;25705,0;25706,25
2025-12-09 00:00:21.688;25705,0;1;BID;25705,0;25706,25
2025-12-09 00:00:21.688;25704,75;1;BID;25705,0;25706,25
2025-12-09 00:00:21.688;25704,5;1;BID;25705,0;25706,25
2025-12-09 00:00:21.688;25704,25;1;BID;25705,0;25706,25
2025-12-09 00:00:21.692;25705,5;1;BID;25705,0;25706,25
2025-12-09 00:00:21.692;25705,75;1;ASK;25705,0;25706,25
2025-12-09 00:00:21.692;25705,75;1;ASK;25705,0;25706,25
2025-12-09 00:00:21.692;25705,75;1;ASK;25705,0;25706,25
2025-12-09 00:00:21.828;25706,25;1;ASK;25705,0;25706,25
2025-12-09 00:00:21.944;25705,25;1;BID;25705,0;25706,25
2025-12-09 00:00:23.340;25705,0;1;ASK;25703,75;25705,0
2025-12-09 00:00:23.340;25704,75;1;ASK;25703,75;25705,0
2025-12-09 00:00:23.340;25704,5;1;ASK;25703,75;25705,0
2025-12-09 00:00:23.340;25704,75;1;ASK;25703,75;25705,0
2025-12-09 00:00:23.340;25704,75;1;ASK;25703,75;25705,0
2025-12-09 00:00:24.228;25703,75;1;ASK;25703,0;25704,0
2025-12-09 00:00:24.260;25705,0;1;ASK;25703,0;25704,0
2025-12-09 00:00:24.264;25704,75;1;ASK;25703,0;25704,0
2025-12-09 00:00:24.272;25703,75;1;ASK;25703,0;25704,0
2025-12-09 00:00:24.740;25703,75;1;ASK;25703,0;25704,0
2025-12-09 00:00:24.756;25703,75;1;ASK;25703,0;25704,0
2025-12-09 00:00:24.804;25703,75;1;ASK;25703,0;25704,0
2025-12-09 00:00:25.136;25704,0;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.136;25704,0;2;ASK;25702,75;25704,0
2025-12-09 00:00:25.220;25704,25;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.220;25704,25;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.220;25704,75;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.272;25703,75;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.288;25704,5;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.540;25703,75;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.540;25703,75;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.564;25703,75;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.856;25703,25;1;BID;25702,75;25704,0
2025-12-09 00:00:25.856;25703,5;1;ASK;25702,75;25704,0
2025-12-09 00:00:25.860;25703,0;1;BID;25702,75;25704,0
2025-12-09 00:00:25.876;25703,5;1;ASK;25702,75;25704,0
2025-12-09 00:00:26.004;25702,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.072;25702,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.112;25702,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.112;25702,75;7;ASK;25701,75;25702,75
2025-12-09 00:00:26.112;25703,0;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.112;25702,5;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.128;25702,25;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.128;25702,5;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.184;25702,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.184;25702,75;2;ASK;25701,75;25702,75
2025-12-09 00:00:26.188;25703,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.188;25703,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.188;25703,25;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.220;25703,0;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.220;25703,25;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.220;25702,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.220;25702,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:26.568;25701,75;1;BID;25701,75;25702,75
2025-12-09 00:00:26.568;25701,5;1;BID;25701,75;25702,75
2025-12-09 00:00:26.572;25701,5;1;BID;25701,75;25702,75
2025-12-09 00:00:27.272;25703,25;1;ASK;25702,5;25703,5
2025-12-09 00:00:27.492;25703,5;1;ASK;25702,5;25703,5
2025-12-09 00:00:28.120;25703,25;1;BID;25703,0;25704,0
2025-12-09 00:00:29.104;25703,25;1;ASK;25702,5;25703,5
2025-12-09 00:00:29.104;25703,0;1;ASK;25702,5;25703,5
2025-12-09 00:00:29.440;25703,75;1;ASK;25702,5;25703,5
2025-12-09 00:00:30.756;25703,75;1;BID;25703,5;25704,5
2025-12-09 00:00:30.860;25704,5;1;ASK;25703,5;25704,5
2025-12-09 00:00:32.200;25704,25;1;BID;25704,0;25705,25
2025-12-09 00:00:34.648;25704,25;1;BID;25704,0;25704,75
2025-12-09 00:00:35.100;25704,5;1;ASK;25703,25;25704,0
2025-12-09 00:00:35.456;25704,0;1;ASK;25703,25;25704,0
2025-12-09 00:00:35.460;25703,25;1;BID;25703,25;25704,0
2025-12-09 00:00:35.460;25702,75;1;BID;25703,25;25704,0
2025-12-09 00:00:35.480;25702,75;1;BID;25703,25;25704,0
2025-12-09 00:00:35.480;25703,0;1;BID;25703,25;25704,0
2025-12-09 00:00:35.480;25703,0;1;BID;25703,25;25704,0
2025-12-09 00:00:35.516;25703,5;1;BID;25703,25;25704,0
2025-12-09 00:00:35.516;25703,5;1;BID;25703,25;25704,0
2025-12-09 00:00:35.516;25703,5;1;BID;25703,25;25704,0
2025-12-09 00:00:35.776;25704,25;1;ASK;25703,25;25704,0
2025-12-09 00:00:35.800;25704,5;1;ASK;25703,25;25704,0
2025-12-09 00:00:36.028;25703,25;1;ASK;25702,5;25703,5
2025-12-09 00:00:36.268;25702,75;1;BID;25702,5;25703,5
2025-12-09 00:00:36.284;25702,5;1;BID;25702,5;25703,5
2025-12-09 00:00:36.284;25702,75;1;BID;25702,5;25703,5
2025-12-09 00:00:36.284;25702,5;1;BID;25702,5;25703,5
2025-12-09 00:00:36.284;25702,75;1;BID;25702,5;25703,5
2025-12-09 00:00:36.284;25702,75;1;BID;25702,5;25703,5
2025-12-09 00:00:37.580;25703,25;1;BID;25703,75;25704,75
2025-12-09 00:00:38.036;25704,25;1;ASK;25702,5;25703,5
2025-12-09 00:00:38.160;25703,5;1;ASK;25702,5;25703,5
2025-12-09 00:00:38.160;25703,25;1;ASK;25702,5;25703,5
2025-12-09 00:00:38.160;25702,5;1;BID;25702,5;25703,5
2025-12-09 00:00:38.160;25702,5;1;BID;25702,5;25703,5
2025-12-09 00:00:38.160;25702,25;1;BID;25702,5;25703,5
2025-12-09 00:00:38.188;25702,0;1;BID;25702,5;25703,5
2025-12-09 00:00:38.188;25702,0;1;BID;25702,5;25703,5
2025-12-09 00:00:38.188;25701,75;1;BID;25702,5;25703,5
2025-12-09 00:00:38.256;25702,0;1;BID;25702,5;25703,5
2025-12-09 00:00:38.256;25702,0;1;BID;25702,5;25703,5
2025-12-09 00:00:38.484;25703,25;1;ASK;25702,5;25703,5
2025-12-09 00:00:38.528;25703,25;1;ASK;25702,5;25703,5
2025-12-09 00:00:38.528;25703,0;1;ASK;25702,5;25703,5
2025-12-09 00:00:38.528;25703,0;1;ASK;25702,5;25703,5
2025-12-09 00:00:38.528;25702,75;1;BID;25702,5;25703,5
2025-12-09 00:00:38.528;25702,75;1;BID;25702,5;25703,5
2025-12-09 00:00:39.788;25702,25;1;ASK;25701,75;25702,75
2025-12-09 00:00:40.596;25702,75;1;ASK;25702,25;25703,25
2025-12-09 00:00:40.604;25703,25;1;ASK;25702,25;25703,25
2025-12-09 00:00:40.728;25703,25;1;ASK;25702,25;25703,25
2025-12-09 00:00:40.728;25703,25;1;ASK;25702,25;25703,25
2025-12-09 00:00:40.728;25703,0;1;ASK;25702,25;25703,25
2025-12-09 00:00:40.804;25704,0;1;ASK;25702,25;25703,25
2025-12-09 00:00:41.796;25703,25;1;ASK;25702,5;25703,5
2025-12-09 00:00:42.308;25702,0;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.308;25701,75;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.308;25701,25;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.308;25701,25;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.308;25701,25;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.308;25701,5;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.308;25701,75;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.564;25700,75;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.564;25700,5;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.576;25700,75;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.576;25700,0;1;BID;25699,75;25700,75
2025-12-09 00:00:42.576;25700,0;1;BID;25699,75;25700,75
2025-12-09 00:00:42.576;25700,0;1;BID;25699,75;25700,75
2025-12-09 00:00:42.576;25700,0;1;BID;25699,75;25700,75
2025-12-09 00:00:42.660;25700,75;1;ASK;25699,75;25700,75
2025-12-09 00:00:42.660;25700,0;1;BID;25699,75;25700,75
2025-12-09 00:00:42.660;25700,75;1;ASK;25699,75;25700,75
2025-12-09 00:00:43.272;25699,75;1;BID;25701,75;25702,75
2025-12-09 00:00:43.272;25700,25;1;BID;25701,75;25702,75
2025-12-09 00:00:43.692;25701,0;1;BID;25701,75;25702,75
2025-12-09 00:00:44.276;25701,5;1;ASK;25700,25;25701,25
2025-12-09 00:00:44.640;25701,0;1;ASK;25700,25;25701,25
2025-12-09 00:00:45.116;25701,25;1;BID;25701,25;25702,25
2025-12-09 00:00:45.120;25702,5;1;ASK;25701,25;25702,25
2025-12-09 00:00:45.128;25702,0;1;ASK;25701,25;25702,25
2025-12-09 00:00:45.312;25701,75;1;ASK;25701,25;25702,25
2025-12-09 00:00:45.704;25701,75;1;ASK;25701,25;25702,25
2025-12-09 00:00:48.192;25702,0;1;BID;25701,75;25702,75
2025-12-09 00:00:48.508;25703,0;1;ASK;25701,75;25702,75
2025-12-09 00:00:48.672;25703,0;1;ASK;25701,75;25702,75
2025-12-09 00:00:48.724;25704,0;1;ASK;25701,75;25702,75
2025-12-09 00:00:48.740;25703,25;1;ASK;25701,75;25702,75
2025-12-09 00:00:48.868;25703,0;1;ASK;25701,75;25702,75
2025-12-09 00:00:48.868;25703,0;1;ASK;25701,75;25702,75
2025-12-09 00:00:48.868;25702,75;1;ASK;25701,75;25702,75
2025-12-09 00:00:48.868;25702,5;4;ASK;25701,75;25702,75
2025-12-09 00:00:48.868;25701,75;1;BID;25701,75;25702,75
2025-12-09 00:00:48.868;25701,75;1;BID;25701,75;25702,75
2025-12-09 00:00:48.868;25701,5;1;BID;25701,75;25702,75
2025-12-09 00:00:48.868;25701,5;1;BID;25701,75;25702,75
2025-12-09 00:00:49.484;25701,5;1;BID;25701,5;25702,5
2025-12-09 00:00:49.992;25702,25;1;ASK;25701,5;25702,5
2025-12-09 00:00:50.344;25702,75;1;BID;25702,75;25703,75
2025-12-09 00:00:50.344;25703,0;1;BID;25702,75;25703,75
2025-12-09 00:00:50.344;25703,25;2;ASK;25702,75;25703,75
2025-12-09 00:00:50.344;25703,25;1;ASK;25702,75;25703,75
2025-12-09 00:00:50.356;25702,75;1;BID;25702,75;25703,75
2025-12-09 00:00:50.556;25702,25;1;BID;25702,75;25703,75
2025-12-09 00:00:51.036;25702,75;1;BID;25702,75;25703,75
2025-12-09 00:00:51.036;25702,75;1;BID;25702,75;25703,75
2025-12-09 00:00:51.036;25703,0;1;BID;25702,75;25703,75
2025-12-09 00:00:51.408;25704,0;1;ASK;25702,75;25703,75
2025-12-09 00:00:51.696;25703,75;1;ASK;25702,75;25703,75
2025-12-09 00:00:51.700;25703,25;1;ASK;25702,75;25703,75
2025-12-09 00:00:52.024;25703,75;1;BID;25706,0;25706,5
2025-12-09 00:00:52.024;25704,0;1;BID;25706,0;25706,5
2025-12-09 00:00:52.188;25704,25;1;BID;25706,0;25706,5
2025-12-09 00:00:52.780;25705,75;1;BID;25706,0;25706,5
2025-12-09 00:00:52.876;25706,25;1;ASK;25706,0;25706,5
2025-12-09 00:00:52.876;25706,25;1;ASK;25706,0;25706,5
2025-12-09 00:00:52.876;25706,25;1;ASK;25706,0;25706,5
2025-12-09 00:00:52.876;25706,25;2;ASK;25706,0;25706,5
2025-12-09 00:00:53.008;25706,0;1;ASK;25705,5;25706,5
2025-12-09 00:00:53.664;25705,75;1;BID;25705,5;25706,5
2025-12-09 00:00:53.664;25705,5;1;BID;25705,5;25706,5
2025-12-09 00:00:53.668;25705,5;1;BID;25705,5;25706,5
2025-12-09 00:00:54.184;25706,5;1;ASK;25705,0;25705,75
