timestamp,open,high,low,close,volume
2021-08-23 00:01:00+02:00,2104.2,2106.1,2104.2,2105.7,95
2021-08-23 00:02:00+02:00,2105.7,2106.1,2105.7,2106.0,41
2021-08-23 00:03:00+02:00,2106.1,2106.5,2105.9,2106.3,63
2021-08-23 00:04:00+02:00,2106.2,2106.5,2106.0,2106.0,39
2021-08-23 00:05:00+02:00,2105.9,2106.3,2105.8,2106.3,26
2021-08-23 00:06:00+02:00,2106.1,2106.2,2105.8,2106.1,30
2021-08-23 00:07:00+02:00,2106.1,2106.2,2106.0,2106.0,14
2021-08-23 00:08:00+02:00,2106.0,2106.3,2106.0,2106.2,11
2021-08-23 00:09:00+02:00,2106.0,2106.3,2106.0,2106.3,15
2021-08-23 00:10:00+02:00,2106.3,2106.5,2106.2,2106.4,38
2021-08-23 00:11:00+02:00,2106.5,2106.6,2106.3,2106.6,26
2021-08-23 00:12:00+02:00,2106.6,2106.9,2106.5,2106.7,53
2021-08-23 00:13:00+02:00,2106.8,2107.0,2106.7,2106.7,30
2021-08-23 00:14:00+02:00,2106.7,2106.8,2106.4,2106.6,40
2021-08-23 00:15:00+02:00,2106.7,2107.0,2106.7,2107.0,33
2021-08-23 00:16:00+02:00,2107.1,2107.1,2106.5,2106.7,36
2021-08-23 00:17:00+02:00,2106.7,2106.7,2106.0,2106.2,22
2021-08-23 00:18:00+02:00,2106.1,2106.3,2106.1,2106.3,5
2021-08-23 00:19:00+02:00,2106.0,2106.0,2105.5,2105.6,22
2021-08-23 00:20:00+02:00,2105.6,2105.8,2105.5,2105.7,18
2021-08-23 00:21:00+02:00,2105.7,2105.7,2105.3,2105.6,43
2021-08-23 00:22:00+02:00,2105.5,2105.5,2105.1,2105.2,49
2021-08-23 00:23:00+02:00,2105.3,2105.3,2104.9,2104.9,25
2021-08-23 00:24:00+02:00,2104.9,2105.0,2104.6,2104.7,38
2021-08-23 00:25:00+02:00,2104.7,2104.8,2104.7,2104.8,9
2021-08-23 00:26:00+02:00,2104.9,2104.9,2104.7,2104.7,11
2021-08-23 00:27:00+02:00,2104.8,2104.9,2104.8,2104.9,7
2021-08-23 00:28:00+02:00,2104.9,2105.2,2104.9,2105.0,25
2021-08-23 00:29:00+02:00,2104.9,2105.0,2104.9,2105.0,2
2021-08-23 00:30:00+02:00,2105.0,2105.2,2105.0,2105.2,13
2021-08-23 00:31:00+02:00,2105.2,2105.2,2104.9,2104.9,20
2021-08-23 00:32:00+02:00,2105.0,2105.1,2104.9,2105.1,12
2021-08-23 00:33:00+02:00,2105.1,2105.4,2104.8,2105.1,39
2021-08-23 00:34:00+02:00,2105.1,2105.4,2105.0,2105.3,30
2021-08-23 00:35:00+02:00,2105.4,2105.5,2105.3,2105.3,7
2021-08-23 00:36:00+02:00,2105.3,2105.3,2104.8,2104.8,21
2021-08-23 00:37:00+02:00,2104.8,2104.8,2104.6,2104.6,16
2021-08-23 00:38:00+02:00,2104.6,2104.7,2104.4,2104.5,22
2021-08-23 00:39:00+02:00,2104.5,2104.6,2104.3,2104.4,40
2021-08-23 00:40:00+02:00,2104.5,2104.5,2103.9,2104.0,39
2021-08-23 00:41:00+02:00,2103.9,2104.4,2103.9,2104.3,18
2021-08-23 00:42:00+02:00,2104.3,2104.5,2104.2,2104.4,16
2021-08-23 00:43:00+02:00,2104.3,2104.3,2104.2,2104.2,8
2021-08-23 00:44:00+02:00,2104.1,2104.2,2103.9,2104.2,18
2021-08-23 00:45:00+02:00,2104.2,2104.2,2104.1,2104.1,5
2021-08-23 00:46:00+02:00,2104.0,2104.1,2103.7,2103.8,50
2021-08-23 00:47:00+02:00,2103.9,2103.9,2103.9,2103.9,5
2021-08-23 00:48:00+02:00,2103.8,2103.9,2103.8,2103.8,13
2021-08-23 00:49:00+02:00,2104.0,2104.3,2103.9,2104.0,31
2021-08-23 00:50:00+02:00,2104.0,2104.0,2103.9,2103.9,9
2021-08-23 00:51:00+02:00,2103.9,2104.0,2102.4,2103.9,328
2021-08-23 00:52:00+02:00,2103.8,2103.9,2103.0,2103.4,66
2021-08-23 00:53:00+02:00,2103.5,2103.8,2103.5,2103.8,32
2021-08-23 00:54:00+02:00,2103.8,2103.8,2103.3,2103.6,35
2021-08-23 00:55:00+02:00,2103.6,2103.6,2103.5,2103.6,7
2021-08-23 00:56:00+02:00,2103.6,2103.6,2103.5,2103.5,10
2021-08-23 00:57:00+02:00,2103.6,2103.6,2103.3,2103.3,14
2021-08-23 00:58:00+02:00,2103.4,2103.4,2102.8,2102.9,65
2021-08-23 00:59:00+02:00,2102.9,2102.9,2102.8,2102.9,13
2021-08-23 01:00:00+02:00,2103.0,2103.0,2102.8,2102.8,22
2021-08-23 01:01:00+02:00,2102.7,2102.8,2102.3,2102.5,112
2021-08-23 01:02:00+02:00,2102.6,2102.7,2102.4,2102.6,32
2021-08-23 01:03:00+02:00,2102.6,2102.8,2102.6,2102.8,16
2021-08-23 01:04:00+02:00,2102.8,2103.0,2102.8,2103.0,90
2021-08-23 01:05:00+02:00,2102.9,2103.0,2102.7,2103.0,34
2021-08-23 01:06:00+02:00,2103.0,2103.0,2102.8,2102.9,31
2021-08-23 01:07:00+02:00,2103.0,2103.0,2102.7,2102.8,48
2021-08-23 01:08:00+02:00,2102.9,2102.9,2102.4,2102.6,90
2021-08-23 01:09:00+02:00,2102.7,2103.0,2102.7,2102.9,12
2021-08-23 01:10:00+02:00,2102.9,2102.9,2102.4,2102.5,22
2021-08-23 01:11:00+02:00,2102.6,2102.6,2102.6,2102.6,7
2021-08-23 01:12:00+02:00,2102.6,2102.8,2102.6,2102.6,23
2021-08-23 01:13:00+02:00,2102.7,2102.8,2102.7,2102.8,6
2021-08-23 01:14:00+02:00,2102.7,2102.8,2102.6,2102.8,14
2021-08-23 01:15:00+02:00,2102.6,2102.6,2102.4,2102.4,14
2021-08-23 01:16:00+02:00,2102.4,2102.4,2102.4,2102.4,23
2021-08-23 01:17:00+02:00,2102.5,2102.9,2102.5,2102.9,22
2021-08-23 01:18:00+02:00,2102.9,2102.9,2102.8,2102.8,9
2021-08-23 01:19:00+02:00,2102.8,2102.8,2102.7,2102.8,7
2021-08-23 01:20:00+02:00,2102.8,2102.8,2102.5,2102.5,12
2021-08-23 01:21:00+02:00,2102.4,2102.5,2102.4,2102.5,15
2021-08-23 01:22:00+02:00,2102.5,2102.5,2102.4,2102.5,23
2021-08-23 01:23:00+02:00,2102.4,2102.4,2102.1,2102.1,42
2021-08-23 01:24:00+02:00,2102.1,2102.6,2102.1,2102.6,43
2021-08-23 01:25:00+02:00,2102.5,2102.5,2102.1,2102.1,25
2021-08-23 01:26:00+02:00,2102.1,2102.2,2101.8,2102.0,51
2021-08-23 01:27:00+02:00,2102.0,2102.2,2102.0,2102.2,17
2021-08-23 01:28:00+02:00,2102.2,2102.3,2102.2,2102.3,6
2021-08-23 01:29:00+02:00,2102.4,2102.8,2102.4,2102.6,15
2021-08-23 01:30:00+02:00,2102.6,2102.8,2102.6,2102.6,9
2021-08-23 01:31:00+02:00,2102.7,2102.8,2102.6,2102.8,14
2021-08-23 01:32:00+02:00,2102.8,2103.0,2102.7,2102.7,31
2021-08-23 01:33:00+02:00,2102.7,2102.8,2102.7,2102.8,11
2021-08-23 01:34:00+02:00,2102.8,2102.8,2102.8,2102.8,1
2021-08-23 01:35:00+02:00,2102.9,2103.0,2102.8,2102.9,30
2021-08-23 01:36:00+02:00,2102.8,2103.0,2102.8,2102.9,53
2021-08-23 01:37:00+02:00,2103.0,2103.0,2102.9,2103.0,9
2021-08-23 01:38:00+02:00,2103.0,2103.0,2103.0,2103.0,4
2021-08-23 01:39:00+02:00,2102.9,2103.0,2102.8,2102.9,14
2021-08-23 01:40:00+02:00,2102.8,2102.9,2102.7,2102.9,31
2021-08-23 01:41:00+02:00,2102.8,2102.8,2102.8,2102.8,1
2021-08-23 01:42:00+02:00,2102.7,2102.7,2102.7,2102.7,1
2021-08-23 01:43:00+02:00,2102.7,2103.0,2102.7,2103.0,19
2021-08-23 01:44:00+02:00,2103.0,2103.0,2102.7,2102.9,11
2021-08-23 01:45:00+02:00,2103.0,2103.0,2102.9,2102.9,9
2021-08-23 01:46:00+02:00,2102.9,2103.0,2102.9,2103.0,37
2021-08-23 01:47:00+02:00,2102.9,2103.0,2102.9,2103.0,40
2021-08-23 01:48:00+02:00,2103.0,2103.0,2102.9,2103.0,47
2021-08-23 01:49:00+02:00,2102.9,2103.0,2102.9,2103.0,29
2021-08-23 01:50:00+02:00,2103.0,2103.0,2102.9,2102.9,13
2021-08-23 01:51:00+02:00,2102.9,2103.4,2102.9,2103.4,53
2021-08-23 01:52:00+02:00,2103.3,2103.4,2103.2,2103.4,21
2021-08-23 01:53:00+02:00,2103.4,2103.7,2103.4,2103.6,43
2021-08-23 01:54:00+02:00,2103.6,2103.7,2103.5,2103.6,48
2021-08-23 01:55:00+02:00,2103.7,2103.8,2103.4,2103.5,87
2021-08-23 01:56:00+02:00,2103.4,2103.8,2103.4,2103.5,56
2021-08-23 01:57:00+02:00,2103.6,2103.6,2102.7,2103.0,78
2021-08-23 01:58:00+02:00,2103.0,2103.2,2103.0,2103.2,12
2021-08-23 01:59:00+02:00,2103.0,2103.1,2102.9,2103.1,12
2021-08-23 02:00:00+02:00,2103.0,2103.3,2103.0,2103.3,21
2021-08-23 02:01:00+02:00,2103.2,2104.0,2103.0,2103.9,66
2021-08-23 02:02:00+02:00,2103.9,2104.2,2103.8,2104.1,30
2021-08-23 02:03:00+02:00,2104.0,2104.3,2104.0,2104.2,47
2021-08-23 02:04:00+02:00,2104.3,2104.4,2103.6,2103.6,119
2021-08-23 02:05:00+02:00,2103.7,2103.9,2103.6,2103.6,32
2021-08-23 02:06:00+02:00,2103.5,2103.7,2103.2,2103.3,44
2021-08-23 02:07:00+02:00,2103.2,2103.3,2103.1,2103.2,32
2021-08-23 02:08:00+02:00,2103.1,2103.1,2102.7,2102.7,36
2021-08-23 02:09:00+02:00,2102.6,2102.7,2101.7,2102.1,268
2021-08-23 02:10:00+02:00,2102.1,2102.5,2102.0,2102.1,49
2021-08-23 02:11:00+02:00,2102.1,2102.2,2102.0,2102.1,16
2021-08-23 02:12:00+02:00,2102.2,2102.8,2102.2,2102.7,48
