timestamp,open,high,low,close,volume
2016-01-06 00:01:00+01:00,1575.5,1575.7,1575.3,1575.7,75
2016-01-06 00:02:00+01:00,1575.7,1575.9,1575.7,1575.9,6
2016-01-06 00:03:00+01:00,1575.9,1575.9,1575.9,1575.9,4
2016-01-06 00:04:00+01:00,1575.9,1576.0,1575.9,1576.0,8
2016-01-06 00:05:00+01:00,1576.0,1576.0,1576.0,1576.0,2
2016-01-06 00:06:00+01:00,1576.0,1576.0,1575.9,1575.9,13
2016-01-06 00:07:00+01:00,1575.9,1575.9,1575.5,1575.7,23
2016-01-06 00:08:00+01:00,1575.7,1575.7,1575.7,1575.7,6
2016-01-06 00:11:00+01:00,1575.8,1575.8,1575.8,1575.8,2
2016-01-06 00:12:00+01:00,1575.8,1575.8,1575.8,1575.8,4
2016-01-06 00:14:00+01:00,1575.8,1576.0,1575.8,1576.0,10
2016-01-06 00:15:00+01:00,1576.1,1576.1,1576.1,1576.1,10
2016-01-06 00:16:00+01:00,1576.1,1576.1,1576.1,1576.1,2
2016-01-06 00:18:00+01:00,1576.1,1576.1,1576.0,1576.1,7
2016-01-06 00:19:00+01:00,1576.1,1576.2,1576.1,1576.2,5
2016-01-06 00:20:00+01:00,1576.1,1576.1,1576.1,1576.1,3
2016-01-06 00:21:00+01:00,1576.1,1576.3,1576.1,1576.3,8
2016-01-06 00:22:00+01:00,1576.1,1576.2,1576.1,1576.2,2
2016-01-06 00:27:00+01:00,1576.2,1576.2,1576.2,1576.2,6
2016-01-06 00:28:00+01:00,1576.2,1576.2,1576.1,1576.1,7
2016-01-06 00:29:00+01:00,1576.1,1576.2,1576.1,1576.2,5
2016-01-06 00:30:00+01:00,1576.2,1576.3,1576.2,1576.2,16
2016-01-06 00:31:00+01:00,1576.3,1576.4,1576.1,1576.2,42
2016-01-06 00:32:00+01:00,1576.3,1576.3,1576.0,1576.3,29
2016-01-06 00:34:00+01:00,1576.3,1576.3,1576.2,1576.2,5
2016-01-06 00:35:00+01:00,1576.3,1576.3,1576.2,1576.2,7
2016-01-06 00:38:00+01:00,1576.1,1576.1,1576.1,1576.1,1
2016-01-06 00:39:00+01:00,1576.1,1576.1,1576.1,1576.1,2
