timestamp,open,high,low,close,volume
2020-06-22 00:01:00+02:00,2128.9,2129.3,2125.0,2125.3,1718
2020-06-22 00:02:00+02:00,2125.3,2127.2,2125.1,2126.4,450
2020-06-22 00:03:00+02:00,2126.4,2126.4,2124.9,2125.7,200
2020-06-22 00:04:00+02:00,2125.8,2126.1,2125.3,2125.6,127
2020-06-22 00:05:00+02:00,2125.5,2126.2,2125.0,2126.2,235
2020-06-22 00:06:00+02:00,2126.1,2126.8,2125.5,2126.1,200
2020-06-22 00:07:00+02:00,2126.1,2126.4,2125.3,2125.6,182
2020-06-22 00:08:00+02:00,2125.5,2125.5,2124.1,2124.2,317
2020-06-22 00:09:00+02:00,2124.2,2126.1,2123.9,2125.1,293
2020-06-22 00:10:00+02:00,2125.1,2125.1,2124.2,2124.6,80
2020-06-22 00:11:00+02:00,2124.6,2124.6,2124.1,2124.1,107
2020-06-22 00:12:00+02:00,2124.1,2124.1,2122.8,2122.9,204
2020-06-22 00:13:00+02:00,2123.0,2123.4,2122.5,2123.3,118
2020-06-22 00:14:00+02:00,2123.5,2123.9,2123.4,2123.8,196
2020-06-22 00:15:00+02:00,2123.8,2124.3,2123.5,2124.3,203
2020-06-22 00:16:00+02:00,2124.4,2124.8,2123.6,2124.1,192
2020-06-22 00:17:00+02:00,2124.1,2124.6,2123.8,2124.3,61
2020-06-22 00:18:00+02:00,2124.4,2125.1,2124.4,2125.1,76
2020-06-22 00:19:00+02:00,2125.2,2125.5,2124.7,2125.3,71
2020-06-22 00:20:00+02:00,2125.3,2126.0,2125.2,2125.9,88
2020-06-22 00:21:00+02:00,2125.9,2126.1,2125.7,2126.0,63
2020-06-22 00:22:00+02:00,2125.8,2126.0,2125.2,2125.8,84
2020-06-22 00:23:00+02:00,2125.9,2127.1,2125.8,2126.7,115
2020-06-22 00:24:00+02:00,2126.7,2127.2,2126.6,2127.1,122
2020-06-22 00:25:00+02:00,2127.1,2127.4,2126.9,2127.1,225
2020-06-22 00:26:00+02:00,2127.0,2127.0,2126.3,2126.7,65
2020-06-22 00:27:00+02:00,2126.7,2126.8,2126.5,2126.6,47
2020-06-22 00:28:00+02:00,2126.6,2126.7,2125.9,2125.9,53
2020-06-22 00:29:00+02:00,2126.0,2126.1,2125.9,2126.0,27
2020-06-22 00:30:00+02:00,2126.1,2126.4,2126.1,2126.3,49
2020-06-22 00:31:00+02:00,2126.4,2126.4,2125.6,2125.8,54
2020-06-22 00:32:00+02:00,2125.7,2126.0,2125.6,2125.6,47
2020-06-22 00:33:00+02:00,2125.5,2125.6,2125.3,2125.6,21
2020-06-22 00:34:00+02:00,2125.6,2125.7,2124.9,2124.9,26
2020-06-22 00:35:00+02:00,2124.9,2124.9,2124.4,2124.4,60
2020-06-22 00:36:00+02:00,2124.5,2124.7,2124.5,2124.7,24
2020-06-22 00:37:00+02:00,2124.8,2124.8,2124.5,2124.7,39
2020-06-22 00:38:00+02:00,2124.7,2125.1,2124.5,2124.9,90
2020-06-22 00:39:00+02:00,2125.0,2125.5,2124.9,2125.3,68
2020-06-22 00:40:00+02:00,2125.4,2125.7,2125.2,2125.7,67
2020-06-22 00:41:00+02:00,2125.8,2125.9,2125.4,2125.5,28
2020-06-22 00:42:00+02:00,2125.6,2125.7,2125.3,2125.3,42
2020-06-22 00:43:00+02:00,2125.3,2125.5,2125.0,2125.4,32
2020-06-22 00:44:00+02:00,2125.5,2125.6,2125.5,2125.5,13
2020-06-22 00:45:00+02:00,2125.4,2125.8,2125.4,2125.5,24
2020-06-22 00:46:00+02:00,2125.5,2125.7,2125.4,2125.5,17
2020-06-22 00:47:00+02:00,2125.7,2125.7,2125.4,2125.4,37
2020-06-22 00:48:00+02:00,2125.6,2126.5,2125.6,2126.5,57
2020-06-22 00:49:00+02:00,2126.6,2126.7,2126.4,2126.4,65
2020-06-22 00:50:00+02:00,2126.5,2126.8,2126.5,2126.6,29
2020-06-22 00:51:00+02:00,2126.5,2126.5,2125.0,2125.1,93
2020-06-22 00:52:00+02:00,2124.9,2125.2,2124.4,2125.2,67
2020-06-22 00:53:00+02:00,2125.1,2125.1,2125.1,2125.1,7
2020-06-22 00:54:00+02:00,2125.0,2125.0,2124.8,2124.9,23
2020-06-22 00:55:00+02:00,2125.0,2125.1,2124.8,2125.0,13
2020-06-22 00:56:00+02:00,2124.9,2124.9,2124.4,2124.6,30
2020-06-22 00:57:00+02:00,2124.5,2124.5,2124.2,2124.2,38
2020-06-22 00:58:00+02:00,2124.3,2124.6,2124.3,2124.5,20
2020-06-22 00:59:00+02:00,2124.6,2124.7,2124.2,2124.2,27
2020-06-22 01:00:00+02:00,2124.2,2124.2,2122.9,2123.1,161
2020-06-22 01:01:00+02:00,2123.3,2123.8,2122.9,2123.0,112
2020-06-22 01:02:00+02:00,2123.2,2123.4,2122.6,2122.8,77
2020-06-22 01:03:00+02:00,2122.9,2123.4,2122.7,2122.8,61
2020-06-22 01:04:00+02:00,2122.8,2123.2,2122.8,2123.0,37
2020-06-22 01:05:00+02:00,2122.8,2123.1,2122.6,2122.9,27
2020-06-22 01:06:00+02:00,2122.9,2123.3,2122.9,2123.3,25
2020-06-22 01:07:00+02:00,2123.2,2123.5,2123.1,2123.3,32
2020-06-22 01:08:00+02:00,2123.5,2123.5,2122.9,2122.9,21
2020-06-22 01:09:00+02:00,2123.0,2123.8,2122.8,2123.8,51
2020-06-22 01:10:00+02:00,2123.8,2124.3,2123.6,2124.2,52
2020-06-22 01:11:00+02:00,2124.1,2124.4,2124.0,2124.0,24
2020-06-22 01:12:00+02:00,2124.0,2124.2,2123.4,2123.6,45
2020-06-22 01:13:00+02:00,2123.6,2124.4,2123.5,2124.4,44
2020-06-22 01:14:00+02:00,2124.4,2124.9,2124.3,2124.3,68
2020-06-22 01:15:00+02:00,2124.5,2124.6,2124.4,2124.5,14
2020-06-22 01:16:00+02:00,2124.5,2125.1,2124.5,2124.9,28
2020-06-22 01:17:00+02:00,2124.9,2125.0,2124.6,2125.0,35
2020-06-22 01:18:00+02:00,2124.7,2124.8,2124.5,2124.8,20
2020-06-22 01:19:00+02:00,2124.6,2124.6,2123.9,2124.0,32
