timestamp,open,high,low,close,volume
2023-07-21 00:01:00+02:00,2193.9,2194.4,2193.9,2194.4,43
2023-07-21 00:02:00+02:00,2194.5,2194.7,2194.3,2194.6,40
2023-07-21 00:03:00+02:00,2194.5,2194.7,2194.5,2194.6,82
2023-07-21 00:04:00+02:00,2194.7,2194.8,2194.7,2194.7,21
2023-07-21 00:05:00+02:00,2194.8,2194.8,2194.7,2194.7,5
2023-07-21 00:06:00+02:00,2194.7,2194.7,2194.6,2194.7,36
2023-07-21 00:07:00+02:00,2194.7,2194.7,2194.6,2194.6,8
2023-07-21 00:08:00+02:00,2194.6,2194.6,2194.5,2194.5,8
2023-07-21 00:09:00+02:00,2194.5,2194.7,2194.5,2194.7,11
2023-07-21 00:10:00+02:00,2194.6,2194.6,2194.5,2194.6,6
2023-07-21 00:11:00+02:00,2194.6,2194.6,2194.5,2194.5,8
2023-07-21 00:12:00+02:00,2194.5,2194.6,2194.5,2194.6,6
2023-07-21 00:13:00+02:00,2194.6,2194.6,2194.5,2194.5,5
2023-07-21 00:14:00+02:00,2194.5,2194.5,2194.5,2194.5,8
2023-07-21 00:15:00+02:00,2194.5,2194.8,2194.5,2194.7,73
2023-07-21 00:16:00+02:00,2194.6,2194.6,2194.5,2194.5,7
2023-07-21 00:17:00+02:00,2194.4,2194.4,2194.3,2194.3,12
2023-07-21 00:18:00+02:00,2194.4,2194.6,2194.4,2194.5,44
2023-07-21 00:19:00+02:00,2194.5,2194.6,2194.5,2194.6,6
2023-07-21 00:21:00+02:00,2194.5,2194.5,2194.5,2194.5,5
2023-07-21 00:22:00+02:00,2194.6,2194.6,2194.6,2194.6,3
2023-07-21 00:23:00+02:00,2194.5,2194.5,2194.5,2194.5,8
2023-07-21 00:24:00+02:00,2194.5,2194.5,2194.4,2194.5,42
2023-07-21 00:25:00+02:00,2194.5,2194.6,2194.5,2194.6,8
2023-07-21 00:26:00+02:00,2194.7,2194.8,2194.6,2194.7,19
2023-07-21 00:27:00+02:00,2194.6,2194.6,2194.6,2194.6,5
2023-07-21 00:28:00+02:00,2194.6,2194.6,2194.5,2194.5,3
2023-07-21 00:29:00+02:00,2194.6,2194.6,2194.6,2194.6,2
2023-07-21 00:30:00+02:00,2194.5,2194.5,2194.5,2194.5,4
2023-07-21 00:31:00+02:00,2194.5,2194.6,2194.5,2194.5,8
2023-07-21 00:32:00+02:00,2194.4,2194.5,2194.4,2194.4,14
2023-07-21 00:33:00+02:00,2194.3,2194.4,2194.3,2194.4,11
2023-07-21 00:34:00+02:00,2194.3,2194.3,2194.3,2194.3,9
2023-07-21 00:35:00+02:00,2194.4,2194.5,2194.4,2194.5,5
2023-07-21 00:36:00+02:00,2194.5,2194.5,2194.5,2194.5,5
2023-07-21 00:37:00+02:00,2194.6,2194.6,2194.6,2194.6,8
2023-07-21 00:38:00+02:00,2194.5,2194.5,2194.5,2194.5,4
2023-07-21 00:39:00+02:00,2194.4,2194.6,2194.3,2194.5,42
2023-07-21 00:40:00+02:00,2194.4,2194.4,2194.3,2194.4,10
2023-07-21 00:41:00+02:00,2194.5,2194.7,2194.5,2194.7,11
2023-07-21 00:42:00+02:00,2194.6,2194.6,2194.5,2194.5,25
2023-07-21 00:43:00+02:00,2194.6,2194.6,2194.5,2194.5,10
2023-07-21 00:44:00+02:00,2194.6,2194.6,2194.5,2194.5,19
2023-07-21 00:45:00+02:00,2194.4,2194.4,2194.4,2194.4,1
2023-07-21 00:46:00+02:00,2194.4,2194.6,2194.4,2194.6,8
2023-07-21 00:47:00+02:00,2194.6,2194.7,2194.6,2194.7,17
2023-07-21 00:48:00+02:00,2194.8,2194.8,2194.8,2194.8,2
2023-07-21 00:49:00+02:00,2194.8,2194.8,2194.6,2194.6,17
2023-07-21 00:50:00+02:00,2194.6,2194.6,2194.6,2194.6,1
2023-07-21 00:52:00+02:00,2194.7,2194.7,2194.7,2194.7,11
2023-07-21 00:53:00+02:00,2194.7,2194.8,2194.7,2194.8,11
2023-07-21 00:54:00+02:00,2194.8,2194.8,2194.6,2194.8,37
2023-07-21 00:55:00+02:00,2194.7,2194.7,2194.6,2194.6,4
2023-07-21 00:57:00+02:00,2194.8,2194.8,2194.8,2194.8,18
2023-07-21 00:58:00+02:00,2194.9,2194.9,2194.8,2194.8,3
2023-07-21 00:59:00+02:00,2194.9,2194.9,2194.9,2194.9,2
2023-07-21 01:00:00+02:00,2194.9,2194.9,2194.8,2194.8,23
2023-07-21 01:01:00+02:00,2194.8,2195.1,2194.7,2195.1,96
2023-07-21 01:02:00+02:00,2195.1,2195.4,2195.1,2195.3,104
2023-07-21 01:03:00+02:00,2195.3,2195.5,2195.3,2195.5,70
2023-07-21 01:04:00+02:00,2195.5,2195.7,2195.4,2195.4,94
2023-07-21 01:05:00+02:00,2195.5,2195.6,2195.5,2195.6,7
2023-07-21 01:06:00+02:00,2195.6,2195.7,2195.5,2195.5,39
2023-07-21 01:07:00+02:00,2195.6,2195.7,2195.6,2195.6,16
2023-07-21 01:08:00+02:00,2195.6,2195.6,2195.5,2195.5,4
2023-07-21 01:09:00+02:00,2195.6,2195.6,2195.3,2195.4,26
2023-07-21 01:10:00+02:00,2195.4,2195.5,2195.4,2195.4,29
2023-07-21 01:11:00+02:00,2195.5,2195.6,2195.5,2195.5,16
2023-07-21 01:12:00+02:00,2195.5,2195.7,2195.5,2195.7,59
2023-07-21 01:13:00+02:00,2195.7,2195.8,2195.7,2195.8,17
2023-07-21 01:14:00+02:00,2195.8,2195.8,2195.7,2195.7,2
2023-07-21 01:15:00+02:00,2195.7,2195.7,2195.7,2195.7,10
2023-07-21 01:16:00+02:00,2195.6,2195.6,2195.5,2195.5,3
2023-07-21 01:17:00+02:00,2195.5,2195.5,2195.5,2195.5,1
2023-07-21 01:18:00+02:00,2195.5,2195.7,2195.5,2195.7,28
2023-07-21 01:19:00+02:00,2195.7,2195.8,2195.7,2195.7,49
2023-07-21 01:20:00+02:00,2195.7,2195.7,2195.7,2195.7,3
2023-07-21 01:21:00+02:00,2195.7,2195.8,2195.6,2195.8,6
2023-07-21 01:22:00+02:00,2195.7,2195.8,2195.6,2195.6,18
2023-07-21 01:23:00+02:00,2195.6,2195.7,2195.5,2195.5,18
2023-07-21 01:24:00+02:00,2195.5,2195.6,2195.5,2195.6,3
2023-07-21 01:25:00+02:00,2195.6,2195.7,2195.6,2195.6,12
2023-07-21 01:26:00+02:00,2195.7,2195.7,2195.5,2195.5,11
2023-07-21 01:27:00+02:00,2195.5,2195.5,2195.5,2195.5,4
2023-07-21 01:28:00+02:00,2195.6,2195.6,2195.6,2195.6,8
2023-07-21 01:29:00+02:00,2195.5,2195.6,2195.5,2195.6,5
2023-07-21 01:30:00+02:00,2195.6,2195.7,2195.6,2195.6,8
2023-07-21 01:31:00+02:00,2195.6,2195.9,2195.6,2195.9,40
2023-07-21 01:32:00+02:00,2196.0,2196.1,2195.9,2196.1,49
2023-07-21 01:33:00+02:00,2196.0,2196.0,2195.8,2195.8,10
2023-07-21 01:34:00+02:00,2195.9,2196.2,2195.9,2196.1,46
2023-07-21 01:35:00+02:00,2196.1,2196.1,2196.1,2196.1,17
2023-07-21 01:36:00+02:00,2196.2,2196.2,2196.1,2196.1,8
2023-07-21 01:37:00+02:00,2196.1,2196.1,2196.0,2196.0,13
2023-07-21 01:38:00+02:00,2196.1,2196.1,2196.1,2196.1,1
2023-07-21 01:39:00+02:00,2196.2,2196.2,2196.1,2196.1,3
2023-07-21 01:40:00+02:00,2196.2,2196.3,2196.2,2196.3,8
2023-07-21 01:41:00+02:00,2196.2,2196.3,2196.2,2196.3,24
2023-07-21 01:42:00+02:00,2196.3,2196.5,2196.2,2196.5,66
2023-07-21 01:43:00+02:00,2196.5,2196.5,2196.3,2196.4,43
2023-07-21 01:44:00+02:00,2196.4,2196.7,2196.4,2196.7,15
2023-07-21 01:45:00+02:00,2196.7,2196.7,2196.6,2196.6,18
